election_year,classe,nat_n,national_share,muni_mean_share,n_munis_with,st_mean,st_min,st_max,st_p25,st_p75,pct_munis_with
2024,REVISÃO DE ELEITORADO,4,3.408458601287886e-06,3.4422907574934953e-06,4,3.8265806432826286e-05,1.1446624390467251e-05,8.020532563362207e-05,1.7296046832428396e-05,5.1675397454005806e-05,0.1
2024,EXIBIÇÃO DE DOCUMENTO OU COISA CÍVEL,3,2.5563439509659144e-06,2.8068819474412644e-06,2,4.29346622359875e-05,5.628602305475504e-06,8.02407221664995e-05,2.4281632270731502e-05,6.15876922012435e-05,0.0
2024,CONFLITO DE COMPETÊNCIA CÍVEL,3,2.5563439509659144e-06,1.7391186680238304e-06,3,0.0024068587610330625,5.628602305475504e-06,0.007194244604316547,1.3165839391320006e-05,0.0036074738403968558,0.1
2024,INSANIDADE MENTAL DO ACUSADO,3,2.5563439509659144e-06,1.472021014148069e-06,3,2.283436531718189e-05,1.8836648583484026e-05,2.6520978093672095e-05,2.0991058928936783e-05,2.4833223684030816e-05,0.1
2024,ARRESTO / HIPOTECA LEGAL,3,2.5563439509659144e-06,2.404000840608282e-06,3,3.7968907646124946e-05,1.0954582301776834e-05,8.176614881439084e-05,1.6070287061991996e-05,5.1476070318299e-05,0.1
2024,PEDIDO DE PRISÃO TEMPORÁRIA,2,1.704229300643943e-06,1.1177432406293856e-07,1,5.304195618734419e-05,5.304195618734419e-05,5.304195618734419e-05,5.304195618734419e-05,5.304195618734419e-05,0.0
2024,EMBARGOS DE TERCEIRO CRIMINAL,1,8.521146503219715e-07,5.588716203146928e-08,1,2.6520978093672095e-05,2.6520978093672095e-05,2.6520978093672095e-05,2.6520978093672095e-05,2.6520978093672095e-05,0.0
2024,RELAXAMENTO DE PRISÃO,1,8.521146503219715e-07,3.664601053206343e-07,1,1.0954582301776834e-05,1.0954582301776834e-05,1.0954582301776834e-05,1.0954582301776834e-05,1.0954582301776834e-05,0.0
2024,CORREIÇÃO EXTRAORDINÁRIA,1,8.521146503219715e-07,1.5089533748496705e-06,1,5.29501156960028e-06,5.29501156960028e-06,5.29501156960028e-06,5.29501156960028e-06,5.29501156960028e-06,0.0
2024,PEDIDO DE PRISÃO PREVENTIVA,1,8.521146503219715e-07,4.4668022787838503e-07,1,1.8836648583484026e-05,1.8836648583484026e-05,1.8836648583484026e-05,1.8836648583484026e-05,1.8836648583484026e-05,0.0
2024,CARTA ROGATÓRIA CÍVEL,1,8.521146503219715e-07,4.410843812505792e-08,1,5.29501156960028e-06,5.29501156960028e-06,5.29501156960028e-06,5.29501156960028e-06,5.29501156960028e-06,0.0
2024,PRODUÇÃO ANTECIPADA DE PROVAS CRIMINAL,1,8.521146503219715e-07,1.5013833746413945e-07,1,2.1185991822207156e-05,2.1185991822207156e-05,2.1185991822207156e-05,2.1185991822207156e-05,2.1185991822207156e-05,0.0
