municipality_id_tse,facultative_turnout_2020,facultative_turnout_2024,compulsory_turnout_2020,compulsory_turnout_2024,low_ed_turnout_2020,low_ed_turnout_2024,high_ed_turnout_2020,high_ed_turnout_2024,analfabeto_turnout_2020,analfabeto_turnout_2024,female_turnout_2020,female_turnout_2024,male_turnout_2020,male_turnout_2024,delta_facultative_turnout_2024_2020,delta_compulsory_turnout_2024_2020,delta_low_ed_turnout_2024_2020,delta_high_ed_turnout_2024_2020,delta_analfabeto_turnout_2024_2020,delta_female_turnout_2024_2020,delta_male_turnout_2024_2020,education_turnout_gap_2020,sex_turnout_gap_2020,education_turnout_gap_2024,sex_turnout_gap_2024,delta_education_turnout_gap_2024_2020,delta_sex_turnout_gap_2024_2020
00531,0.6162790697674418,0.6964285714285714,0.8212956068503351,0.8489900609169606,0.7522935779816514,0.8079430942501482,0.8367346938775511,0.8713450292397661,0.6211453744493393,0.7004405286343612,0.7916120576671035,0.8377916903813318,0.7943396226415095,0.8183279742765274,0.08014950166112955,0.027694454066625518,0.05564951626849679,0.03461033536221503,0.07929515418502198,0.046179632714228314,0.02398835163501789,0.08444111589589964,-0.0027275649744059605,0.06340193498961788,0.019463716104804463,-0.021039180906281763,0.022191281079210423
00558,0.45129224652087474,0.6498829039812647,0.8233256351039261,0.8356997971602435,0.7227098189797038,0.8169060052219321,0.8939393939393939,0.8306306306306306,0.42214532871972316,0.5853658536585366,0.7771504483560279,0.8156618156618156,0.7496082732685678,0.8008971704623878,0.19859065746038995,0.012374162056317362,0.09419618624222836,-0.06330876330876334,0.1632205249388134,0.03851136730578775,0.051288897193820016,0.17122957495969016,0.02754217508746004,0.013724625408698454,0.014764645199427773,-0.1575049495509917,-0.012777529888032269
00566,0.4495798319327731,0.6435246995994659,0.7958678708400346,0.8237027546444586,0.6978664831383344,0.7851971037811746,0.8494749124854143,0.8473804100227791,0.41193737769080235,0.546831955922865,0.7409966499162479,0.7965992251399053,0.7325558013271667,0.7927850547562809,0.19394486766669278,0.027834883804424004,0.08733062064284014,-0.002094502462635206,0.1348945782320627,0.05560257522365741,0.06022925342911423,0.15160842934707985,0.008440848589081229,0.06218330624160451,0.0038141703836244156,-0.08942512310547535,-0.004626678205456813
00574,0.41578620261031696,0.5930670685757348,0.8061481383331125,0.8295770728992766,0.6912154486936767,0.7776271186440677,0.8308823529411765,0.8325925925925926,0.39107332624867164,0.5256609642301711,0.7451541850220265,0.8011165387299372,0.7300693240901213,0.7841555977229602,0.1772808659654178,0.023428934566164128,0.08641166995039107,0.0017102396514160345,0.13458763798149942,0.055962353707910695,0.05408627363283891,0.13966690424749983,0.015084860931905197,0.0549654739485248,0.01696094100697698,-0.08470143029897503,0.0018760800750717843
00582,0.4727969348659004,0.6657329598506069,0.791072250345145,0.826646391390806,0.7187444266095951,0.8072818581293157,0.876358695652174,0.8288177339901478,0.41643835616438357,0.6127659574468085,0.7596818086665271,0.8120025812002581,0.7402298850574712,0.8056729028364514,0.19293602498470647,0.035574141045661034,0.0885374315197206,-0.04754096166202615,0.19632760128242494,0.05232077253373102,0.0654430177789802,0.1576142690425788,0.0194519236090559,0.021535875860832054,0.006329678363806712,-0.13607839318174675,-0.013122245245249187
00590,0.5244233378561737,0.6806989674344718,0.8124160573048799,0.8297840205407038,0.723257698541329,0.7967914438502673,0.8868217054263566,0.8713629402756509,0.47513227513227513,0.6272727272727273,0.7650400206558223,0.8081611022787494,0.7563923756392376,0.8039454456892353,0.1562756295782981,0.017367963235823902,0.0735337453089383,-0.015458765150705767,0.1521404521404522,0.04312108162292705,0.04755307004999776,0.1635640068850276,0.00864764501658477,0.07457149642538352,0.004215656589514061,-0.08899251045964407,-0.00443198842707071
00604,0.5482166446499339,0.5969664138678223,0.8396789846957821,0.8366061504260838,0.7716781035558328,0.7823968821045794,0.8454935622317596,0.8435672514619883,0.5058479532163743,0.5195195195195195,0.7974559686888454,0.8081450843143494,0.8097736962938669,0.7951541850220264,0.04874976921788843,-0.003072834269698288,0.010718778548746588,-0.0019263107697713444,0.013671566303145144,0.010689115625504009,-0.014619511271840469,0.07381545867592687,-0.012317727605021478,0.06117036935740894,0.012990899292323,-0.012645089318517932,0.025308626897344477
00612,0.5446153846153846,0.6850180505415162,0.8204185972200032,0.8308402291534055,0.7390035906642729,0.8095361492614667,0.891459074733096,0.8470588235294118,0.5060096153846154,0.6283783783783784,0.7829092920353983,0.8137931034482758,0.7638853664722293,0.8043535970268118,0.1404026659261316,0.010421631933402287,0.07053255859719376,-0.04440025120368429,0.12236876299376298,0.03088381141287755,0.040468230554582485,0.15245548406882314,0.01902392556316901,0.03752267426794509,0.009439506421464072,-0.11493280980087806,-0.009584419141704936
00620,0.5544554455445545,0.6118881118881119,0.8218623481781376,0.806978052898143,0.7558939096267191,0.7539161192521475,0.8469656992084432,0.848780487804878,0.5061224489795918,0.5426008968609866,0.7942534633145203,0.7979094076655052,0.7815292949354519,0.7628719886632026,0.05743266634355737,-0.014884295279994686,-0.0019777903745715752,0.001814788596434802,0.03647844788139476,0.00365594435098493,-0.018657306272249263,0.09107178958172413,0.012724168379068423,0.0948643685527305,0.03503741900230262,0.0037925789710063773,0.022313250623234193
00639,0.49964862965565704,0.5888355342136855,0.7666054336266074,0.7789787551248603,0.705746061167748,0.7336577453365775,0.8114973262032086,0.847651775486827,0.48484848484848486,0.535483870967742,0.7381035689293212,0.7632142269059773,0.7307438016528925,0.7440316205533597,0.08918690455802847,0.012373321498252876,0.027911684168829498,0.03615444928361844,0.05063538611925711,0.025110657976656126,0.013287818900467152,0.10575126503546062,0.007359767276428619,0.11399403015024956,0.019182606352617593,0.008242765114788941,0.011822839076188973
00647,0.6817102137767221,0.7012195121951219,0.7880307589434972,0.816812292859295,0.7695749440715883,0.7719393282773565,0.8278388278388278,0.8731117824773413,0.6593886462882096,0.6333333333333333,0.7845679012345679,0.8133918770581778,0.7661830357142857,0.7913524384112619,0.019509298418399768,0.028781533915797852,0.002364384205768122,0.04527295463851355,-0.026055312954876286,0.02882397582360996,0.025169402696976206,0.058263883767239455,0.01838486552028218,0.10117245419998488,0.022039438646915932,0.04290857043274543,0.0036545731266337533
