state,municipality_id_tse,municipality_name,candidate_hhi_party_2020,candidate_hhi_party_2024,coalition_count_2020,coalition_count_2024,effective_party_count_candidates_2020,effective_party_count_candidates_2024,elected_candidates_2020,elected_candidates_2024,elected_female_share_2020,elected_female_share_2024,elected_higher_education_share_2020,elected_higher_education_share_2024,elected_mean_age_2020,elected_mean_age_2024,elected_nonwhite_share_2020,elected_nonwhite_share_2024,female_share_2020,female_share_2024,higher_education_share_2020,higher_education_share_2024,incumbent_candidate_count_2020,incumbent_candidate_count_2024,incumbent_candidate_share_2020,incumbent_candidate_share_2024,incumbent_reelected_count_2020,incumbent_reelected_count_2024,incumbent_reelected_share_2020,incumbent_reelected_share_2024,married_share_2020,married_share_2024,mean_age_2020,mean_age_2024,new_candidate_count_2020,new_candidate_count_2024,new_candidate_share_2020,new_candidate_share_2024,nonwhite_share_2020,nonwhite_share_2024,party_count_2020,party_count_2024,sd_age_2020,sd_age_2024,total_candidates_2020,total_candidates_2024,delta_total_candidates_2024_2020,delta_female_share_2024_2020,delta_candidate_hhi_party_2024_2020,delta_effective_party_count_candidates_2024_2020
GO,95311,PETROLINA DE GOIÁS,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,36.30116358658453,40.19164955509925,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,49.45653661875428,39.275382158339035,0.0,2.0,0.0,0.6666666666666666,0.5,0.3333333333333333,2.0,3.0,18.604506960171726,2.829493398362375,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
GO,95354,PILAR DE GOIÁS,0.5,0.3333333333333333,1.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,38.02874743326489,41.9192334017796,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,45.09377138945928,46.5617157198266,0.0,2.0,0.0,0.6666666666666666,0.5,1.0,2.0,3.0,9.991452697340922,18.131058005933202,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
GO,95397,PIRACANJUBA,0.20000000000000004,0.16666666666666669,5.0,6.0,4.999999999999999,5.999999999999999,1.0,1.0,0.0,1.0,0.0,1.0,50.94318959616701,58.98699520876112,0.0,1.0,0.2,0.3333333333333333,0.6,0.8333333333333334,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.8,0.6666666666666666,45.049691991786446,53.950262377367096,0.0,3.0,0.0,0.5,0.2,0.5,5.0,6.0,5.6765312337647185,9.481883756801253,5.0,6.0,1.0,0.1333333333333333,-0.033333333333333354,1.0
GO,95419,PIRANHAS,0.25,0.3333333333333333,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,33.63175906913073,36.53114305270363,1.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,41.60643394934976,48.51927903262606,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,4.0,3.0,16.497662656670045,19.911908493851787,4.0,3.0,-1.0,0.0,0.08333333333333331,-1.0
GO,95435,PIRENÓPOLIS,0.20000000000000004,0.25,5.0,4.0,4.999999999999999,4.0,1.0,1.0,0.0,0.0,1.0,1.0,56.79123887748118,60.681724845995895,0.0,0.0,0.0,0.25,0.8,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.4,0.5,48.851471594798085,43.90075290896646,0.0,2.0,0.0,0.5,0.2,0.0,5.0,4.0,12.38835822791418,14.844647397340315,5.0,4.0,-1.0,0.25,0.04999999999999996,-0.9999999999999991
GO,95451,PIRES DO RIO,0.14285714285714285,0.3333333333333333,4.0,3.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,65.79876796714579,43.58932238193019,0.0,0.0,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,54.4683680453701,54.24686287930641,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,0.0,7.0,3.0,12.916804831106068,13.69206715332513,7.0,3.0,-4.0,-0.09523809523809523,0.19047619047619047,-4.0
GO,95494,PONTALINA,0.25,0.3333333333333333,2.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,65.65639972621491,69.54688569472964,1.0,1.0,0.0,0.0,0.75,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,46.700205338809035,65.68925393566052,0.0,1.0,0.0,0.3333333333333333,0.5,0.6666666666666666,4.0,3.0,15.8367495195622,8.817554821032296,4.0,3.0,-1.0,0.0,0.08333333333333331,-1.0
GO,95559,PORANGATU,0.25,0.25,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,48.34770704996578,52.238193018480494,0.0,1.0,0.25,0.5,0.75,1.0,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,1.0,0.5,49.37782340862423,54.53114305270363,0.0,2.0,0.0,0.5,0.25,0.5,4.0,4.0,7.512062674894693,3.5750422540483178,4.0,4.0,0.0,0.25,0.0,0.0
GO,95575,PORTELÂNDIA,0.5555555555555556,1.0,2.0,1.0,1.7999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.57905544147844,62.469541409993155,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,60.34314396532056,62.469541409993155,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.263109117499519,0.0,3.0,1.0,-2.0,0.6666666666666667,0.4444444444444444,-0.7999999999999998
GO,95613,POSSE,0.125,0.25,6.0,4.0,8.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,42.60643394934976,37.84804928131417,0.0,0.0,0.125,0.0,0.625,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.875,1.0,52.96851471594798,39.97467488021903,0.0,3.0,0.0,0.75,0.625,0.25,8.0,4.0,14.256672443309649,7.353918306676873,8.0,4.0,-4.0,-0.125,0.125,-4.0
GO,95630,QUIRINÓPOLIS,0.16666666666666669,0.25,5.0,4.0,5.999999999999999,4.0,1.0,1.0,0.0,0.0,0.0,0.0,40.8104038329911,44.70088980150582,0.0,0.0,0.0,0.0,0.8333333333333334,0.75,0.0,1.0,0.0,0.25,0.0,1.0,0.0,1.0,0.8333333333333334,0.75,52.00501939310974,51.68583162217659,0.0,2.0,0.0,0.5,0.6666666666666666,0.25,6.0,4.0,12.037952560732743,5.536056773618402,6.0,4.0,-2.0,0.0,0.08333333333333331,-1.9999999999999991
GO,95656,RIALMA,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,44.72826830937714,31.696098562628336,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.47433264887064,36.903490759753595,0.0,1.0,0.0,0.5,0.5,0.5,2.0,2.0,4.6017599421777495,7.364364669770371,2.0,2.0,0.0,0.0,0.0,0.0
GO,95672,RIANÁPOLIS,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,42.502395619438744,46.392881587953454,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.6666666666666666,0.5,54.25963951631303,52.59958932238193,0.0,1.0,0.0,0.5,0.6666666666666666,1.0,3.0,2.0,11.59297141279367,8.77761025571473,3.0,2.0,-1.0,0.0,0.16666666666666669,-1.0
GO,95710,RIO VERDE,0.20000000000000004,0.20000000000000004,5.0,5.0,4.999999999999999,4.999999999999999,1.0,1.0,0.0,0.0,1.0,1.0,61.111567419575636,36.90896646132786,0.0,1.0,0.0,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,47.488569472963725,43.535660506502396,0.0,4.0,0.0,0.8,0.4,0.2,5.0,5.0,19.327057328548626,4.860989731477225,5.0,5.0,0.0,0.0,0.0,0.0
GO,95737,RUBIATABA,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,40.39698836413415,44.28747433264887,1.0,1.0,0.25,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.75,0.5,52.414099931553736,40.09856262833675,0.0,1.0,0.0,0.5,0.5,0.5,4.0,2.0,10.653262821584574,5.924015743821587,4.0,2.0,-2.0,-0.25,0.25,-2.0
GO,95753,SANCLERLÂNDIA,0.25,0.5,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,58.795345653661876,55.30184804928131,1.0,0.0,0.25,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,49.958932238193015,47.760438056125935,0.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,11.029898587081224,10.665164291736316,4.0,2.0,-2.0,-0.25,0.25,-2.0
GO,95770,SANTA BÁRBARA DE GOIÁS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,55.59753593429158,59.488021902806295,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,61.393566050650236,49.91101984941821,0.0,1.0,0.0,0.5,1.0,0.5,2.0,2.0,8.196824398477325,13.543926190776418,2.0,2.0,0.0,0.0,0.0,0.0
GO,95796,SANTA CRUZ DE GOIÁS,0.5555555555555556,0.3333333333333333,2.0,3.0,1.7999999999999998,3.0,1.0,1.0,0.0,0.0,0.0,0.0,52.8870636550308,56.77754962354552,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,41.191877709331514,62.95140314852841,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,3.0,11.321139909698866,5.83834146449608,3.0,3.0,0.0,-0.3333333333333333,-0.22222222222222227,1.2000000000000002
GO,95818,SANTA HELENA DE GOIÁS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,40.3066392881588,45.18001368925393,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.79808350444901,58.087611225188226,0.0,1.0,0.0,0.5,0.5,0.5,2.0,2.0,0.6950070758274345,18.254099492971815,2.0,2.0,0.0,0.0,0.0,0.0
GO,95834,SANTA RITA DO ARAGUAIA,0.25,0.3333333333333333,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,64.67351129363449,68.56399726214921,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.75,0.6666666666666666,51.30321697467488,57.660050193931106,0.0,1.0,0.0,0.3333333333333333,0.5,1.0,4.0,3.0,9.756610970552074,11.552947326068148,4.0,3.0,-1.0,0.0,0.08333333333333331,-1.0
GO,95850,SANTA ROSA DE GOIÁS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,52.17522245037645,56.06570841889117,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,48.09582477754962,55.44969199178645,0.0,1.0,0.0,0.5,1.0,0.5,2.0,2.0,5.769139515224944,0.8711787858561167,2.0,2.0,0.0,0.5,0.0,0.0
GO,95877,SANTA TEREZA DE GOIÁS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,57.790554414784395,50.25598904859685,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,52.10403832991102,40.116358658453116,0.0,2.0,0.0,1.0,0.5,1.0,2.0,2.0,8.041948169880682,14.339602815191673,2.0,2.0,0.0,0.5,0.0,0.0
GO,95893,SANTA TEREZINHA DE GOIÁS,0.375,0.5,3.0,2.0,2.6666666666666665,2.0,1.0,1.0,1.0,1.0,0.0,1.0,30.806297056810404,34.69678302532512,0.0,0.0,0.25,0.5,0.25,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,45.548939082819984,45.1047227926078,0.0,1.0,0.0,0.5,0.5,0.5,3.0,2.0,15.039732732952437,14.719049575253447,4.0,2.0,-2.0,0.25,0.125,-0.6666666666666665
GO,95915,SÃO DOMINGOS,0.3333333333333333,0.25,3.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,42.74058863791923,39.26351813826147,1.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,43.71617613506731,43.765913757700204,0.0,4.0,0.0,1.0,0.3333333333333333,0.75,3.0,4.0,3.2585949448790474,5.226798089424473,3.0,4.0,1.0,0.0,-0.08333333333333331,1.0
GO,95931,SÃO FRANCISCO DE GOIÁS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,49.33607118412046,53.22655715263518,1.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,51.90965092402464,40.261464750171115,0.0,1.0,0.0,0.5,1.0,0.5,2.0,2.0,3.639591372021108,18.335409512985056,2.0,2.0,0.0,0.5,0.0,0.0
GO,95958,PLANALTINA,0.2222222222222222,0.20000000000000004,5.0,4.0,4.5,4.999999999999999,1.0,1.0,0.0,0.0,1.0,1.0,49.25941136208077,53.14989733059548,0.0,1.0,0.16666666666666666,0.4,0.8333333333333334,1.0,0.0,1.0,0.0,0.2,0.0,1.0,0.0,1.0,0.8333333333333334,0.6,55.26899383983573,48.314305270362766,0.0,3.0,0.0,0.6,0.6666666666666666,0.6,5.0,5.0,11.069053059214784,9.100120446999675,6.0,5.0,-1.0,0.23333333333333336,-0.02222222222222217,0.4999999999999991
GO,95974,SÃO JOÃO D'ALIANÇA,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,40.28199863107461,41.96851471594798,0.0,1.0,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,46.563997262149215,48.12457221081451,0.0,2.0,0.0,1.0,0.5,1.0,4.0,2.0,6.866782121898779,8.705979999988788,4.0,2.0,-2.0,-0.25,0.25,-2.0
GO,95990,SÃO LUÍS DE MONTES BELOS,0.25,0.25,3.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,53.16084873374401,57.56331279945243,1.0,1.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,52.55715263518138,48.33675564681725,0.0,4.0,0.0,1.0,0.5,1.0,4.0,4.0,2.9418454077267278,7.276014162757976,4.0,4.0,0.0,-0.25,0.0,0.0
GO,96016,SÃO MIGUEL DO ARAGUAIA,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,65.45106091718002,38.50513347022587,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,58.27789185489391,50.4435318275154,0.0,1.0,0.0,0.5,0.3333333333333333,1.0,3.0,2.0,7.282294020371778,16.88344486989153,3.0,2.0,-1.0,-0.3333333333333333,0.16666666666666669,-1.0
GO,96059,SÃO SIMÃO,0.20000000000000004,0.3333333333333333,4.0,3.0,4.999999999999999,3.0,1.0,1.0,0.0,0.0,0.0,1.0,57.960301163586585,44.67624914442163,0.0,1.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,50.286652977412736,47.30276066621036,0.0,1.0,0.0,0.3333333333333333,0.4,0.6666666666666666,5.0,3.0,8.136920498181851,3.3776517222465445,5.0,3.0,-2.0,0.0,0.13333333333333328,-1.9999999999999991
GO,96075,SERRANÓPOLIS,0.5555555555555556,0.3333333333333333,2.0,3.0,1.7999999999999998,3.0,1.0,1.0,0.0,1.0,0.0,1.0,45.4072553045859,53.38261464750171,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,46.70864704540269,55.4259639516313,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,2.0,3.0,15.135790369338464,5.137132042516644,3.0,3.0,0.0,1.0,-0.22222222222222227,1.2000000000000002
GO,96091,SILVÂNIA,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,50.92402464065709,59.84394250513347,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,50.078028747433265,57.32922655715264,0.0,0.0,0.0,0.0,0.25,0.0,4.0,2.0,10.592996965298656,3.5563453991504153,4.0,2.0,-2.0,0.0,0.25,-2.0
GO,96113,SÍTIO D'ABADIA,0.5,0.3333333333333333,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,64.9637234770705,29.88911704312115,0.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,51.832991101984945,43.15765457449236,0.0,3.0,0.0,1.0,0.5,0.6666666666666666,2.0,3.0,18.569659808737477,11.777060587396225,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
GO,96172,TAQUARAL DE GOIÁS,0.28,0.3333333333333333,4.0,3.0,3.571428571428571,3.0,1.0,1.0,0.0,1.0,0.0,0.0,59.1895961670089,31.860369609856264,0.0,1.0,0.2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,53.5047227926078,38.935888660734655,0.0,2.0,0.0,0.6666666666666666,0.4,0.6666666666666666,4.0,3.0,5.272403526776004,16.955661412842815,5.0,3.0,-2.0,0.1333333333333333,0.05333333333333329,-0.5714285714285712
GO,96237,TRÊS RANCHOS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,39.123887748117724,46.795345653661876,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,51.07871321013005,47.00889801505818,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,16.90667630418103,0.3020086457634524,2.0,2.0,0.0,0.5,0.0,0.0
GO,96253,TRINDADE,0.25,0.3333333333333333,4.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,30.135523613963038,34.026009582477755,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.75,0.6666666666666666,50.388774811772755,48.049281314168375,0.0,1.0,0.0,0.3333333333333333,0.25,1.0,4.0,3.0,13.601336756247145,14.002783017624086,4.0,3.0,-1.0,0.0,0.08333333333333331,-1.0
GO,96318,TURVÂNIA,0.5,0.5,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,42.12457221081451,59.238877481177276,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,47.021218343600275,56.90759753593429,0.0,2.0,0.0,1.0,0.5,1.0,2.0,2.0,6.9249033711273915,3.296927716251033,2.0,2.0,0.0,0.0,0.0,0.0
GO,96334,URUAÇU,0.25,0.3333333333333333,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,44.5284052019165,66.99520876112251,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,47.42436687200548,55.40497376226329,0.0,2.0,0.0,0.6666666666666666,0.25,0.3333333333333333,4.0,3.0,10.604068131296172,10.127055936910992,4.0,3.0,-1.0,-0.25,0.08333333333333331,-1.0
GO,96350,URUANA,0.25,0.5,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,36.95824777549623,40.84873374401095,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.75,1.0,40.65023956194388,50.65160848733744,0.0,1.0,0.0,0.5,0.0,0.0,4.0,2.0,11.573260577295802,13.863358412256996,4.0,2.0,-2.0,0.5,0.25,-2.0
GO,96377,URUTAÍ,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,51.780971937029435,46.554414784394254,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,55.21834360027378,56.554871092858775,0.0,2.0,0.0,0.6666666666666666,0.5,0.3333333333333333,2.0,3.0,4.861177625077129,8.717174308667143,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
GO,96393,VARJÃO,0.3333333333333333,0.3333333333333333,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,36.539356605065024,41.97125256673511,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,52.98106319872233,46.27424138717773,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,3.0,3.0,18.05550764814849,8.821626439515565,3.0,3.0,0.0,0.0,0.0,0.0
GO,96415,VIANÓPOLIS,0.3333333333333333,0.3333333333333333,3.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,37.549623545516766,35.98904859685147,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.42619210586356,44.592288386949576,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,3.0,10.220716876005168,14.834908590627572,3.0,3.0,0.0,0.0,0.0,0.0
GO,96458,ACREÚNA,0.20000000000000004,0.5,4.0,2.0,4.999999999999999,2.0,1.0,1.0,0.0,0.0,1.0,1.0,56.818617385352496,60.709103353867214,0.0,0.0,0.2,0.0,0.8,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.8,0.5,47.629295003422314,49.62217659137577,0.0,1.0,0.0,0.5,0.2,0.5,5.0,2.0,14.78485341645074,15.67928219255263,5.0,2.0,-3.0,-0.2,0.29999999999999993,-2.999999999999999
GO,96474,MINAÇU,0.14285714285714285,0.5,4.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,59.408624229979466,63.29911019849418,1.0,1.0,0.14285714285714285,0.0,0.2857142857142857,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,52.245624327759856,50.55715263518138,0.0,1.0,0.0,0.5,0.5714285714285714,0.5,7.0,2.0,9.064958178392642,18.019849197219397,7.0,2.0,-5.0,-0.14285714285714285,0.35714285714285715,-5.0
GO,96512,MUNDO NOVO,0.3333333333333333,0.3333333333333333,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,64.75564681724846,68.64613278576317,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,61.831622176591374,59.25074150125485,0.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.0,3.0,6.965324857614148,9.03135778825012,3.0,3.0,0.0,0.0,0.0,0.0
GO,96539,NOVA CRIXÁS,0.25,0.25,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,52.91444216290212,42.19028062970568,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,47.668035592060235,50.19164955509925,0.0,3.0,0.0,0.75,0.25,0.75,4.0,4.0,6.890535114306737,9.40598841880123,4.0,4.0,0.0,0.0,0.0,0.0
GO,96555,NOVA GLÓRIA,0.3333333333333333,0.5,2.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,58.37371663244353,47.238877481177276,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.39174081679215,54.41889117043121,0.0,1.0,0.0,0.5,0.6666666666666666,1.0,3.0,2.0,8.697886233515753,10.154072737367397,3.0,2.0,-1.0,0.0,0.16666666666666669,-1.0
GO,96571,VICENTINÓPOLIS,0.5,0.5,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,55.12662559890486,50.83367556468173,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,40.86242299794661,40.6611909650924,0.0,1.0,0.0,0.5,0.5,0.0,2.0,2.0,20.17262877471273,14.386065683770662,2.0,2.0,0.0,0.0,0.0,0.0
GO,96610,AMERICANO DO BRASIL,0.5,0.3333333333333333,2.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,51.75633127994524,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,53.516769336071185,52.68902578142825,0.0,2.0,0.0,0.6666666666666666,0.0,0.3333333333333333,2.0,3.0,2.489635374691035,19.087103502249985,2.0,3.0,1.0,0.0,-0.16666666666666669,1.0
GO,96695,ARAGUAPAZ,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,55.68514715947981,60.92813141683778,1.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,56.837782340862425,58.205338809034906,0.0,1.0,0.0,0.5,0.3333333333333333,0.0,3.0,2.0,1.0668382604524302,3.8506102334840304,3.0,2.0,-1.0,0.0,0.16666666666666669,-1.0
GO,96717,ARENÓPOLIS,0.3333333333333333,0.5,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,56.56125941136208,60.4517453798768,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,57.4610997033995,46.27926078028747,0.0,1.0,0.0,0.5,0.0,0.0,3.0,2.0,6.755569748297165,20.04291993326304,3.0,2.0,-1.0,0.0,0.16666666666666669,-1.0
GO,96733,CACHOEIRA DOURADA,0.16666666666666669,0.5,3.0,2.0,5.999999999999999,2.0,1.0,1.0,0.0,0.0,1.0,1.0,43.318275154004105,47.20876112251882,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.5,49.66050650239563,48.82546201232033,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,6.0,2.0,9.060272072414518,2.2863603246579416,6.0,2.0,-4.0,0.33333333333333337,0.3333333333333333,-3.999999999999999
