election_year,state,municipality_id_tse,municipality_name,main_subject_code,main_subject_name,topic_family,n_lawsuits,baseline_share_2020,leave_uf_out_2020,leave_uf_out_2024,shock_log_growth_2020_2024,bartik_component
2020,AC,01104,JORDÃO,12639,Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea,information_environment,1,0.16666666666666666,2617.0,2060.0,-0.23921936557938572,-0.039869894263230954
2020,AC,01112,EPITACIOLÂNDIA,11653,Propaganda Política - Propaganda Eleitoral - Adesivo,campaign_conduct,1,0.125,4515.0,2969.0,-0.4190646934728077,-0.052383086684100966
2020,AC,01112,EPITACIOLÂNDIA,11654,Propaganda Política - Propaganda Eleitoral - Alto-falante/Amplificador de Som,campaign_conduct,2,0.25,6086.0,4600.0,-0.27988167833845523,-0.06997041958461381
2020,AC,01112,EPITACIOLÂNDIA,11655,Propaganda Política - Propaganda Eleitoral - Banner/Cartaz/Faixa,campaign_conduct,2,0.25,4903.0,4400.0,-0.10821941080495634,-0.027054852701239085
2020,AC,01112,EPITACIOLÂNDIA,11662,Propaganda Política - Propaganda Eleitoral - Comício/Showmício,campaign_conduct,2,0.25,4792.0,1707.0,-1.0318334248111158,-0.25795835620277896
2020,AC,01112,EPITACIOLÂNDIA,11667,Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada,campaign_conduct,1,0.125,13359.0,12398.0,-0.0746493439107958,-0.009331167988849476
2020,AC,01120,ACRELÂNDIA,11593,Direito de Resposta,unmapped,1,1.0,1515.0,0.0,-7.323830566202317,-7.323830566202317
2020,AC,01139,FEIJÓ,10751,Captação ilícita de votos ou corrupção eleitoral,unmapped,2,0.6666666666666666,207.0,0.0,-5.337538079701318,-3.5583587198008786
2020,AC,01139,FEIJÓ,11642,Eleições - 1° Turno,unmapped,1,0.3333333333333333,2033.0,828.0,-0.8975394214732102,-0.29917980715773673
2020,AC,01392,RIO BRANCO,10843,Difamação,unmapped,1,0.013888888888888888,2.0,0.0,-1.0986122886681098,-0.015258504009279302
2020,AC,01392,RIO BRANCO,11439,Induzimento à Inscrição de Eleitor em Infração às Normas Legais,unmapped,1,0.013888888888888888,8.0,0.0,-2.1972245773362196,-0.030517008018558604
2020,AC,01392,RIO BRANCO,11473,Falsidade Ideológica,unmapped,1,0.013888888888888888,223.0,0.0,-5.4116460518550396,-0.07516175072020888
2020,AC,01392,RIO BRANCO,11483,Divulgação de Fatos Inverídicos na Propaganda Eleitoral,unmapped,1,0.013888888888888888,155.0,247.0,0.46357273891544537,0.006438510262714518
2020,AC,01392,RIO BRANCO,11484,Calúnia na Propaganda Eleitoral,information_environment,1,0.013888888888888888,797.0,588.0,-0.3036824137982226,-0.004217811302753091
2020,AC,01392,RIO BRANCO,11486,Difamação na Propaganda Eleitoral,unmapped,1,0.013888888888888888,365.0,0.0,-5.902633333401366,-0.0819810185194634
2020,AC,01392,RIO BRANCO,11596,Inelegibilidade - Abuso do Poder Econômico ou Político,eligibility_ballot_access,1,0.013888888888888888,1853.0,1971.0,0.06170278903678028,0.0008569831810663927
