municipality_id_tse,biv_act10,biv_subject,biv_pair
03123,-0.037778137915203125,-0.39087146020375185,-0.040842309332957544
03131,0.0,0.0,0.0
03158,0.053601785217485265,0.06105168010184983,0.011270700705960299
04006,-0.042889283738233,-0.43726021675781146,-0.3294620623372335
04014,0.08273499675225873,0.10747715044351508,0.08794764058853621
04022,0.04263822928325804,-0.02302689098807449,0.042778935709908865
04030,0.1206509380522025,0.14567718478115754,0.14261431040256367
04049,0.0,0.0,0.0
04057,0.11171648570465864,-0.3490867184173434,-0.21182559462130635
04065,0.22707151803426495,0.5243156432885103,-0.023499161442106065
04073,-0.06893996153655275,-0.16341925572661564,0.08567185884659226
04081,0.04068210718868967,0.12886614369806143,0.10507485502124304
04090,-0.08120586125123519,-0.15268043872501835,-0.21118045459653334
04103,-0.06117698304526797,-0.14299245657395773,-0.1601993985590441
04111,0.013341801798504506,-0.20852817184931138,-0.10795978921968583
04120,0.09064966514125672,-0.031735611964297306,-0.02783479899344421
04138,-0.13709030713853032,-0.06878645183506826,-0.22748195291280737
04146,0.10565030159672961,0.008279170340558473,0.006013341354939694
04154,0.054760586407962636,0.08120207453498342,-0.17942460878378166
04162,0.1506522109631483,0.13004845117522734,0.13022660902496552
04170,0.05473803826258876,0.06377015017179546,0.1228889342300546
04189,0.1506522109631483,0.25931778271618455,0.2596740984156609
04197,0.03365414165174011,-0.0717964572286028,0.10050640668673544
04200,0.09064966514125672,0.00015048744091661348,-0.001140138301988891
04219,0.09168910958394931,0.03606396686723075,0.13932800293883854
04227,0.015210351208939581,-0.22425187360648438,-0.10590547877335307
04235,0.23020098526373306,0.34840995136523506,-0.28280992566781765
04251,0.06330980198092395,-0.03219130053344332,-0.007464467979648337
04260,0.06586854589138744,0.1699684993809891,0.1981015879695942
04278,0.048441199197260185,0.09271408990525341,0.18118708700992053
04286,0.0,0.0,0.0
04294,0.26997537241402547,0.4413580311687717,0.7090457666277432
04308,0.09064966514125672,-0.02454929733204292,0.09145167773163898
04316,0.1506522109631483,0.0007791196342701312,0.0007791196342701312
04324,0.0,0.0,0.0
04332,0.0920395212752932,-0.2076271086274109,-0.43890421640666877
04340,0.26997537241402547,0.5222253672307176,0.6496775651683508
04359,-0.026435229763294738,-0.24439054024898668,-0.43628982254550164
04367,0.0,0.0,0.0
04375,0.1506522109631483,0.25931778271618455,0.2596740984156609
04383,0.05668859438873325,0.23944836086631424,0.15635254682035782
04391,-0.14033945114918467,-0.44297154243769565,-0.9773987179149373
04405,-0.024844893003963975,-0.23735357720099648,0.02092256082227273
04413,0.029292030050858557,-0.08277588817022741,-0.5319165999240499
04421,-0.001640888859176931,0.03226476707488653,0.10042713454132804
04430,0.07598132546325993,0.1684136644453609,0.0647403617402845
04448,-0.030883205273482865,-0.2415969081887616,0.059885813652456044
04456,-0.1133871882546309,-0.16739351217515352,-0.12862365531638797
04464,0.17474661561382376,-0.1325954499863696,-0.13175062310802915
04472,0.07198854454391843,-0.005959393599612228,-0.4875562933601713
04480,0.0,0.0,0.0
04499,0.0,0.0,0.0
04502,0.1106505137485539,0.06767762447328143,0.10776365905128522
04510,0.06487619557749946,0.02971208025699079,0.14847966495192555
04529,0.1506522109631483,0.25931778271618455,0.2596740984156609
04537,-0.024335066027286842,-0.5833178774440217,-0.37573885603312485
04545,0.26997537241402547,0.5222253672307176,0.6496775651683508
04553,0.07342852880203249,0.18156026929285574,0.26537584677707304
04561,0.11243885979745206,0.028298255788821614,0.01585633565515543
04570,0.0,0.0,0.0
04588,0.0,0.0,0.0
04596,0.09064966514125672,-0.022153859121291454,-0.005922446666291201
04600,-0.13709030713853032,-0.39222750473293555,-0.3582122232576195
04618,-0.14033945114918467,-0.37261859433586864,0.34562931649749995
04626,0.005156379906981812,-0.09182687986075555,-0.14952140652737222
04634,0.09064966514125672,0.00015048744091661348,-0.001140138301988891
04642,0.06820166179721841,-0.07493234790017794,-0.29359227416851635
04650,0.014258251819326113,0.053791935335882744,0.02702908033441989
04669,0.0,0.0,0.0
04685,0.1506522109631483,0.25931778271618455,0.2596740984156609
04693,-0.033324328713140935,-0.04020963957354842,-0.47348295861750567
04707,0.12984102881242676,0.018807566877901513,-0.13890619179788116
04715,-0.03672719613135911,-0.3495736059667025,-1.0841868901567513
04723,0.013653293044442918,-0.15579011744294063,-0.40567409436465784
04731,0.13350862644260786,0.1483358893401202,0.14817074809899086
04740,0.0,0.0,0.0
04758,-0.10359001400502765,-0.11416585767894402,-0.5757424015582977
04766,0.1506522109631483,0.0007791196342701312,0.0007791196342701312
04774,0.06421462304063236,-0.1563026829008898,0.034124997292404036
04782,0.1206509380522025,-0.015478246165013587,-0.01352783967958704
04790,0.1306513623558511,0.07612043012871912,0.07753947301882894
04804,0.26997537241402547,0.4413580311687717,0.7090457666277432
04812,0.26997537241402547,0.5222253672307176,0.6496775651683508
04820,0.09064966514125672,-0.01736298269978853,0.5198754592859087
04839,-0.026348699818235,0.05119601892651432,0.07879864789769554
04847,0.017369706369021083,-0.010165952402068468,-0.19420881076008037
04855,0.056452351047546756,0.007581632885692358,-0.2527479414738567
04863,0.19042659811344068,3.9198681074076314e-05,-0.04519259030280884
04871,0.0,0.0,0.0
04898,-0.08177988607391073,0.013785072009758315,0.0947509143607892
04910,0.09473167289059306,-0.030803836311932377,-0.1982199076755455
04936,0.09064966514125672,0.03203658684613053,0.025554522389466428
04952,-0.0232203209986368,-0.1800954589434025,-0.10511280646462762
04979,0.07526440963914943,0.055794894880176554,-0.058006017347967426
04995,0.034737189655291566,-0.11980393275084494,-0.06981549776499503
05010,-0.09231565346748412,-0.07801961069870048,-0.7157803885785864
05037,0.0,0.0,0.0
05053,0.024476755856981627,-0.09952115353370251,-0.07243019099829724
05070,-0.09193971288223374,-0.25461940907849745,-0.3216808992432937
05096,-0.06228052683911637,-0.8908899831524569,-0.15431917624792135
05118,0.10265017430563503,0.03222411867760258,0.12509616186844336
05134,0.047903022524119265,-0.12641591168300503,-0.2580722990668889
05150,0.07380026966281916,0.22636251996500656,0.08828708400946506
05177,0.05356074687524599,-0.34887083065848,-0.24599654516044786
05193,0.09064966514125672,0.03203658684613053,0.025554522389466428
05215,0.03490537492034597,0.1899238798701118,0.06035556942321154
05231,0.10321957013166028,-0.2714203868609778,-0.8312198429402949
05258,0.0820585086200043,-0.008857609679783145,0.07069884789670677
05274,0.10148942212445149,-0.21438653722826445,-0.23945262360185254
05290,-0.010347992827798358,-0.06379295180516492,-0.13523682949334967
05312,0.020655191954501877,-0.13569220996594245,-0.016084086909220557
05339,0.04445184188316843,0.026587566090150005,-0.10514095480276071
05355,0.08919608972438675,-0.17112871081645079,-0.29615161210846097
05371,0.09480744291202706,0.13411964331516507,-0.41205550058316326
05398,0.05003284954818721,-0.2933355350824296,-0.2399568056994984
05410,0.1206509380522025,0.016407853240200332,0.01316682101186828
05436,0.13458183006231944,0.30793505918064756,-0.5538500232342072
05452,0.08492464682657111,0.030047397400986733,0.012096445733333572
05479,0.03468723648676453,-0.05645615853623221,-0.21041416692640394
05495,-0.014844468700315382,-0.2202089639175974,0.08855186164898088
05517,0.1378863352487869,0.1768671875467179,0.1498386020586569
05533,0.1506522109631483,0.13004845117522734,0.13022660902496552
05550,0.1803125187776411,0.7108647819935361,1.0998328442978633
05576,0.17042574950614348,0.2547267224157045,0.3733632726802446
05592,0.044266588570632884,-0.6826702334165642,-0.49349321091506404
05614,-0.03084777664630286,-0.1275610670476208,-0.3406158714824669
05630,0.07215232770014701,0.01909705566900606,-0.6391499225035132
05657,0.02632488201613509,-0.01723402768013,-0.052545184929382635
05673,0.08124141681032909,0.1311144977979027,-0.262774472368452
