state,municipality_id_tse,municipality_name,bartik_iv_2020_2024,baseline_competition_lawsuits_2020,baseline_subjects_2020,competition_families_2020,competition_families_2024,competition_lawsuits_2020,competition_lawsuits_2024,competition_subjects_2020,competition_subjects_2024,log1p_competition_lawsuits_2020,log1p_competition_lawsuits_2024,delta_log1p_competition_lawsuits_2024_2020,candidate_hhi_party_2020,candidate_hhi_party_2024,coalition_count_2020,coalition_count_2024,effective_party_count_candidates_2020,effective_party_count_candidates_2024,elected_candidates_2020,elected_candidates_2024,elected_female_share_2020,elected_female_share_2024,elected_higher_education_share_2020,elected_higher_education_share_2024,elected_mean_age_2020,elected_mean_age_2024,elected_nonwhite_share_2020,elected_nonwhite_share_2024,female_share_2020,female_share_2024,higher_education_share_2020,higher_education_share_2024,incumbent_candidate_count_2020,incumbent_candidate_count_2024,incumbent_candidate_share_2020,incumbent_candidate_share_2024,incumbent_reelected_count_2020,incumbent_reelected_count_2024,incumbent_reelected_share_2020,incumbent_reelected_share_2024,married_share_2020,married_share_2024,mean_age_2020,mean_age_2024,new_candidate_count_2020,new_candidate_count_2024,new_candidate_share_2020,new_candidate_share_2024,nonwhite_share_2020,nonwhite_share_2024,party_count_2020,party_count_2024,sd_age_2020,sd_age_2024,total_candidates_2020,total_candidates_2024,delta_total_candidates_2024_2020,delta_female_share_2024_2020,delta_candidate_hhi_party_2024_2020,delta_effective_party_count_candidates_2024_2020
GO,92711,BRAZABRANTES,-0.15457611088248419,472.0,10.0,4.0,3.0,472.0,407.0,10.0,14.0,6.159095388491933,6.0112671744041615,-0.14782821408777114,0.16892561983471072,0.1935719503287071,1.0,2.0,5.91976516634051,5.166037735849056,9.0,9.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.5555555555555556,38.20123203285421,44.73404821659442,0.1111111111111111,0.6666666666666666,0.41818181818181815,0.4594594594594595,0.2545454545454545,0.24324324324324326,0.0,9.0,0.0,0.24324324324324326,0.0,8.0,0.0,0.8888888888888888,0.43636363636363634,0.6216216216216216,40.100553792545576,41.34376676471132,0.0,26.0,0.0,0.7027027027027027,0.2,0.6216216216216216,7.0,6.0,11.35866110828568,10.241521906938544,55.0,37.0,-18.0,0.04127764127764133,0.024646330493996393,-0.7537274304914545
GO,92720,SIMOLÂNDIA,-0.1569163866509693,367.0,17.0,4.0,4.0,367.0,344.0,17.0,12.0,5.908082938168931,5.84354441703136,-0.06453852113757108,0.17006802721088432,0.20699432892249528,1.0,1.0,5.880000000000001,4.831050228310502,9.0,9.0,0.2222222222222222,0.0,0.0,0.0,38.063122670925544,45.510076811924854,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.32608695652173914,0.15873015873015872,0.08695652173913043,0.0,8.0,0.0,0.17391304347826086,0.0,3.0,0.0,0.3333333333333333,0.5873015873015873,0.4782608695652174,42.27550166769879,43.02359908341517,0.0,25.0,0.0,0.5434782608695652,0.42857142857142855,0.5869565217391305,6.0,5.0,9.680480494557065,10.327496956838768,63.0,46.0,-17.0,-0.00724637681159418,0.03692630171161096,-1.0489497716894984
GO,92754,BRITÂNIA,-0.16092287618239,425.0,15.0,4.0,4.0,425.0,371.0,15.0,21.0,6.054439346269371,5.918893854273146,-0.13554549199622468,0.21568627450980396,0.17455621301775148,1.0,2.0,4.636363636363636,5.728813559322034,9.0,9.0,0.0,0.0,0.5555555555555556,0.3333333333333333,44.460871549167244,48.12594113620807,0.7777777777777778,0.8888888888888888,0.35294117647058826,0.3269230769230769,0.17647058823529413,0.3076923076923077,0.0,8.0,0.0,0.15384615384615385,0.0,6.0,0.0,0.6666666666666666,0.39215686274509803,0.4230769230769231,47.338406409791844,47.46696151213605,0.0,30.0,0.0,0.5769230769230769,0.7843137254901961,0.7307692307692307,5.0,6.0,10.006277831960425,9.622107398697127,51.0,52.0,1.0,-0.02601809954751133,-0.04113006149205248,1.092449922958398
GO,92762,TERESINA DE GOIÁS,-0.15180526708561956,212.0,9.0,3.0,4.0,212.0,127.0,9.0,6.0,5.3612921657094255,4.852030263919617,-0.5092619017898086,0.268595041322314,0.25,1.0,2.0,3.723076923076924,4.0,9.0,9.0,0.0,0.0,0.4444444444444444,0.1111111111111111,42.540725530458595,40.60415240702716,0.8888888888888888,1.0,0.3181818181818182,0.325,0.18181818181818182,0.15,0.0,5.0,0.0,0.125,0.0,2.0,0.0,0.2222222222222222,0.22727272727272727,0.3,42.372381095474196,42.55537303216975,0.0,32.0,0.0,0.8,0.7727272727272727,0.925,4.0,4.0,10.452247829255686,10.279681823817706,44.0,40.0,-4.0,0.006818181818181834,-0.018595041322313988,0.27692307692307594
GO,92770,BURITI ALEGRE,-0.15585806566337143,153.0,10.0,3.0,4.0,153.0,212.0,10.0,11.0,5.0369526024136295,5.3612921657094255,0.32433956329579594,0.2177455862381168,0.16598079561042522,1.0,2.0,4.592515592515593,6.024793388429752,9.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,46.82880827439349,0.0,0.6666666666666666,0.0,0.3617021276595745,0.35185185185185186,0.2127659574468085,0.2777777777777778,0.0,6.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.6170212765957447,0.3888888888888889,46.674938471172474,47.352041980378736,0.0,35.0,0.0,0.6481481481481481,0.40425531914893614,0.6296296296296297,5.0,7.0,12.801056941407719,13.505768647141332,47.0,54.0,7.0,-0.00985027580772263,-0.05176479062769157,1.4322777959141595
GO,92789,TROMBAS,-0.16551495746784636,252.0,12.0,3.0,3.0,252.0,214.0,12.0,12.0,5.53338948872752,5.3706380281276624,-0.1627514605998579,0.31887755102040816,0.25802615933412604,1.0,2.0,3.136,3.8755760368663594,9.0,9.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,44.18586964788197,49.15263518138262,0.8888888888888888,0.6666666666666666,0.32142857142857145,0.4482758620689655,0.2857142857142857,0.1724137931034483,0.0,6.0,0.0,0.20689655172413793,0.0,5.0,0.0,0.5555555555555556,0.6428571428571429,0.4827586206896552,50.09719370294319,44.76961929712761,0.0,22.0,0.0,0.7586206896551724,0.8928571428571429,0.7241379310344828,4.0,4.0,10.737745170426065,10.662665412055595,28.0,29.0,1.0,0.12684729064039407,-0.06085139168628212,0.7395760368663593
GO,92797,CABECEIRAS,-0.1776571848554266,675.0,10.0,4.0,4.0,675.0,584.0,10.0,20.0,6.516193076042964,6.371611847231857,-0.14458122881110747,0.3371428571428572,0.2060491493383743,1.0,2.0,2.966101694915254,4.853211009174312,9.0,9.0,0.0,0.0,0.0,0.0,44.93391132405506,43.8777093315081,0.8888888888888888,0.7777777777777778,0.3142857142857143,0.34782608695652173,0.14285714285714285,0.2608695652173913,0.0,6.0,0.0,0.13043478260869565,0.0,4.0,0.0,0.4444444444444444,0.42857142857142855,0.2391304347826087,42.823115283074216,45.83769306311936,0.0,34.0,0.0,0.7391304347826086,0.7714285714285715,0.6521739130434783,3.0,5.0,10.523977727281487,8.861413778683476,35.0,46.0,11.0,0.03354037267080745,-0.1310937078044829,1.887109314259058
GO,92800,TURVELÂNDIA,-0.15432359811194046,307.0,16.0,4.0,3.0,307.0,207.0,16.0,13.0,5.730099782973574,5.337538079701318,-0.39256170327225615,0.29327781082688875,0.19160997732426302,1.0,2.0,3.4097363083164303,5.218934911242604,9.0,9.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,51.02167465206479,55.17529850178721,0.5555555555555556,0.2222222222222222,0.34146341463414637,0.3333333333333333,0.0,0.16666666666666666,0.0,6.0,0.0,0.14285714285714285,0.0,4.0,0.0,0.4444444444444444,0.5609756097560976,0.5,48.777416069848584,47.84550699129755,0.0,26.0,0.0,0.6190476190476191,0.4634146341463415,0.5952380952380952,4.0,7.0,12.534322237375623,13.600592320934505,41.0,42.0,1.0,-0.008130081300813052,-0.10166783350262573,1.8091986029261737
GO,92819,CACHOEIRA ALTA,-0.1291241467419782,396.0,16.0,4.0,4.0,396.0,290.0,16.0,10.0,5.983936280687191,5.673323267171493,-0.3106130135156979,0.14395654142145767,0.209750566893424,1.0,1.0,6.946540880503145,4.767567567567569,9.0,9.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,42.53312038938322,42.07103201764393,0.2222222222222222,0.0,0.35106382978723405,0.3333333333333333,0.1595744680851064,0.21428571428571427,0.0,6.0,0.0,0.14285714285714285,0.0,4.0,0.0,0.4444444444444444,0.3829787234042553,0.40476190476190477,44.42439599807768,45.576415371076564,0.0,19.0,0.0,0.4523809523809524,0.4148936170212766,0.3333333333333333,7.0,5.0,10.999533703434743,11.10423233637692,94.0,42.0,-52.0,-0.017730496453900735,0.06579402547196633,-2.178973312935576
GO,92827,RIO QUENTE,-0.19935096603593705,516.0,14.0,3.0,4.0,516.0,392.0,14.0,18.0,6.248042874508429,5.973809611869261,-0.2742332626391679,0.2533333333333333,0.33402705515088454,1.0,1.0,3.9473684210526323,2.993769470404984,9.0,9.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.3333333333333333,45.880599285116745,41.11217583086166,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3870967741935484,0.26666666666666666,0.3548387096774194,0.0,8.0,0.0,0.25806451612903225,0.0,5.0,0.0,0.5555555555555556,0.37777777777777777,0.5806451612903226,42.5327553426116,48.342672937228144,0.0,17.0,0.0,0.5483870967741935,0.5111111111111111,0.41935483870967744,4.0,3.0,10.812437549024528,10.869913634983149,45.0,31.0,-14.0,0.05376344086021506,0.08069372181755124,-0.9535989506476481
GO,92835,CACHOEIRA DE GOIÁS,-0.17087400128844693,393.0,19.0,4.0,4.0,393.0,316.0,19.0,15.0,5.976350909297934,5.75890177387728,-0.21744913542065358,0.33888228299643286,0.2109375,1.0,1.0,2.950877192982456,4.7407407407407405,9.0,9.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,43.635257434025405,36.40672294471062,0.7777777777777778,0.4444444444444444,0.41379310344827586,0.375,0.13793103448275862,0.15625,0.0,5.0,0.0,0.15625,0.0,4.0,0.0,0.4444444444444444,0.4482758620689655,0.46875,41.14895324411716,41.829996577686515,0.0,24.0,0.0,0.75,0.8620689655172413,0.625,4.0,5.0,13.195295218149449,13.276519116507567,29.0,32.0,3.0,-0.038793103448275856,-0.12794478299643286,1.7898635477582845
GO,92851,CAÇU,-0.1523798154743431,246.0,9.0,3.0,4.0,246.0,239.0,9.0,14.0,5.5093883366279774,5.480638923341991,-0.028749413285986236,0.12123456790123456,0.1136035891684025,1.0,2.0,8.24847250509165,8.802538787023977,9.0,9.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,47.33439805308389,38.95505361624458,0.3333333333333333,0.6666666666666666,0.34444444444444444,0.4050632911392405,0.23333333333333334,0.35443037974683544,0.0,3.0,0.0,0.0379746835443038,0.0,1.0,0.0,0.1111111111111111,0.4222222222222222,0.34177215189873417,44.148421933226864,47.73903776674551,0.0,61.0,0.0,0.7721518987341772,0.4444444444444444,0.5443037974683544,11.0,10.0,11.284150776044752,13.276544880603169,90.0,79.0,-11.0,0.06061884669479606,-0.0076309787328320555,0.554066281932327
GO,92860,GUARINOS,-0.17070030038244938,317.0,15.0,4.0,4.0,317.0,210.0,15.0,10.0,5.762051382780177,5.351858133476067,-0.4101932493041103,0.35813148788927335,0.5013850415512464,1.0,1.0,2.792270531400966,1.9944751381215475,9.0,9.0,0.0,0.0,0.1111111111111111,0.1111111111111111,42.47562552285345,47.492889193094534,0.8888888888888888,0.7777777777777778,0.35294117647058826,0.3157894736842105,0.029411764705882353,0.10526315789473684,0.0,8.0,0.0,0.42105263157894735,0.0,8.0,0.0,0.8888888888888888,0.6470588235294118,0.631578947368421,44.376132383138064,45.681760870348356,0.0,9.0,0.0,0.47368421052631576,0.7941176470588235,0.8947368421052632,3.0,2.0,10.87444496556171,9.137271770097696,34.0,19.0,-15.0,-0.03715170278637775,0.14325355366197307,-0.7977953932794186
GO,92878,CAIAPÔNIA,-0.16240736272595,242.0,6.0,3.0,2.0,242.0,194.0,6.0,6.0,5.493061443340548,5.272999558563747,-0.22006188477680144,0.1133213250841883,0.10683048729695961,1.0,2.0,8.82446440912232,9.360623781676413,11.0,11.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.2727272727272727,45.7656648621741,43.770518324933114,0.45454545454545453,0.5454545454545454,0.36283185840707965,0.3469387755102041,0.24778761061946902,0.22448979591836735,0.0,10.0,0.0,0.10204081632653061,0.0,4.0,0.0,0.36363636363636365,0.5221238938053098,0.5,46.05835498779476,48.389417368590145,0.0,55.0,0.0,0.5612244897959183,0.415929203539823,0.673469387755102,10.0,10.0,11.355387144480446,13.017376011793726,113.0,98.0,-15.0,-0.015893082896875577,-0.006490837787228684,0.5361593725540921
GO,92886,COCALZINHO DE GOIÁS,-0.16167027343637796,430.0,8.0,4.0,3.0,430.0,365.0,8.0,8.0,6.066108090103747,5.902633333401366,-0.16347475670238154,0.1131591796875,0.10613854595336075,1.0,2.0,8.837108953613807,9.421647819063006,11.0,11.0,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.6363636363636364,46.41129985688507,47.46188787256549,0.36363636363636365,0.7272727272727273,0.3515625,0.35185185185185186,0.296875,0.3055555555555556,0.0,9.0,0.0,0.08333333333333333,0.0,5.0,0.0,0.45454545454545453,0.546875,0.4074074074074074,44.80024383983573,47.36494536973661,0.0,67.0,0.0,0.6203703703703703,0.5625,0.75,9.0,10.0,12.196302461425592,10.861886639522648,128.0,108.0,-20.0,0.0002893518518518601,-0.007020633734139248,0.5845388654491988
GO,92894,CALDAS NOVAS,-0.19935096603593705,516.0,14.0,3.0,4.0,516.0,392.0,14.0,18.0,6.248042874508429,5.973809611869261,-0.2742332626391679,0.06650691965377278,0.0677523311912435,1.0,2.0,15.03602941176471,14.759639741063888,17.0,17.0,0.0,0.17647058823529413,0.5294117647058824,0.5882352941176471,41.86930788742602,42.79244675282844,0.5882352941176471,0.29411764705882354,0.32867132867132864,0.3537117903930131,0.2692307692307692,0.3799126637554585,0.0,14.0,0.0,0.0611353711790393,0.0,8.0,0.0,0.47058823529411764,0.46853146853146854,0.388646288209607,45.54147700348933,46.70876261697886,0.0,161.0,0.0,0.7030567685589519,0.5699300699300699,0.5283842794759825,17.0,18.0,10.522861373094138,10.288814655969022,286.0,229.0,-57.0,0.02504046172168445,0.0012454115374707225,-0.2763896707008229
GO,92908,SANTO ANTÔNIO DE GOIÁS,-0.15457611088248419,472.0,10.0,4.0,3.0,472.0,407.0,10.0,14.0,6.159095388491933,6.0112671744041615,-0.14782821408777114,0.11644444444444445,0.09475425330812853,1.0,2.0,8.587786259541984,10.553615960099751,9.0,9.0,0.0,0.0,0.2222222222222222,0.3333333333333333,46.78774051258651,46.99855502319568,0.7777777777777778,0.6666666666666666,0.38666666666666666,0.358695652173913,0.18666666666666668,0.1956521739130435,0.0,7.0,0.0,0.07608695652173914,0.0,6.0,0.0,0.6666666666666666,0.4533333333333333,0.4673913043478261,42.73131644992015,42.90587149956849,0.0,65.0,0.0,0.7065217391304348,0.72,0.6847826086956522,9.0,11.0,12.1174618231734,10.641358519374151,75.0,92.0,17.0,-0.027971014492753632,-0.021690191136315914,1.9658297005577676
GO,92916,CAMPESTRE DE GOIÁS,-0.1689002180790685,337.0,13.0,4.0,4.0,337.0,253.0,13.0,12.0,5.823045895483019,5.537334267018537,-0.2857116284644823,0.25797728501892914,0.20557851239669422,1.0,2.0,3.876310272536688,4.864321608040201,9.0,9.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,38.482622252642784,39.666286409612894,0.2222222222222222,0.5555555555555556,0.37209302325581395,0.3409090909090909,0.11627906976744186,0.11363636363636363,0.0,4.0,0.0,0.09090909090909091,0.0,3.0,0.0,0.3333333333333333,0.5813953488372093,0.5909090909090909,44.97594829918979,44.79005662373219,0.0,32.0,0.0,0.7272727272727273,0.32558139534883723,0.6363636363636364,4.0,5.0,9.883880026613433,13.12047733981004,43.0,44.0,1.0,-0.031183932346723064,-0.05239877262223491,0.9880113355035127
GO,92924,CHAPADÃO DO CÉU,-0.15216081835876683,256.0,9.0,4.0,4.0,256.0,249.0,9.0,12.0,5.54907608489522,5.521460917862246,-0.027615167032974064,0.17241379310344832,0.1585103108648815,1.0,2.0,5.799999999999999,6.308737864077671,9.0,9.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222,48.087002813902195,51.89231120237281,0.2222222222222222,0.1111111111111111,0.3793103448275862,0.3157894736842105,0.25862068965517243,0.2982456140350877,0.0,8.0,0.0,0.14035087719298245,0.0,5.0,0.0,0.5555555555555556,0.7241379310344828,0.5087719298245614,42.18914772593169,46.573771869783975,0.0,33.0,0.0,0.5789473684210527,0.6206896551724138,0.5087719298245614,7.0,7.0,10.015690447283054,10.094808113434599,58.0,57.0,-1.0,-0.06352087114337568,-0.013903482238566828,0.5087378640776716
GO,92932,CAMPINORTE,-0.15501725639838845,528.0,14.0,4.0,4.0,528.0,411.0,14.0,20.0,6.270988431858299,6.021023349349527,-0.2499650825087727,0.10204081632653061,0.12569252077562326,1.0,1.0,9.799999999999999,7.9559228650137745,9.0,9.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,38.0889801505818,41.39630390143737,0.8888888888888888,0.6666666666666666,0.3619047619047619,0.34210526315789475,0.19047619047619047,0.15789473684210525,0.0,9.0,0.0,0.11842105263157894,0.0,4.0,0.0,0.4444444444444444,0.4095238095238095,0.6447368421052632,43.0735895179427,45.45379876796715,0.0,39.0,0.0,0.5131578947368421,0.7333333333333333,0.7763157894736842,11.0,8.0,11.35020780858964,13.435607742325578,105.0,76.0,-29.0,-0.01979949874686715,0.023651704449092648,-1.8440771349862244
GO,92940,ALTO HORIZONTE,-0.15501725639838845,528.0,14.0,4.0,4.0,528.0,411.0,14.0,20.0,6.270988431858299,6.021023349349527,-0.2499650825087727,0.16339869281045755,0.16941015089163233,1.0,2.0,6.119999999999999,5.902834008097168,9.0,9.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,38.78652369001445,39.94737242375846,0.7777777777777778,0.4444444444444444,0.4117647058823529,0.42592592592592593,0.17647058823529413,0.3148148148148148,0.0,5.0,0.0,0.09259259259259259,0.0,5.0,0.0,0.5555555555555556,0.45098039215686275,0.46296296296296297,41.87349518862987,42.67629984536214,0.0,38.0,0.0,0.7037037037037037,0.7058823529411765,0.6666666666666666,7.0,6.0,10.10431741612085,9.867548912247262,51.0,54.0,3.0,0.014161220043573008,0.006011458081174786,-0.21716599190283148
GO,92959,CAMPO ALEGRE DE GOIÁS,-0.17167438036268756,304.0,13.0,4.0,4.0,304.0,280.0,13.0,12.0,5.720311776607412,5.638354669333745,-0.08195710727366645,0.2681660899653979,0.20144861928474422,1.0,1.0,3.729032258064516,4.964044943820225,9.0,9.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,50.58970263898395,50.9781732451137,0.0,0.1111111111111111,0.4117647058823529,0.3191489361702128,0.29411764705882354,0.23404255319148937,0.0,7.0,0.0,0.14893617021276595,0.0,4.0,0.0,0.4444444444444444,0.47058823529411764,0.48936170212765956,48.4517453798768,49.218168843840566,0.0,29.0,0.0,0.6170212765957447,0.14705882352941177,0.2127659574468085,4.0,5.0,9.412933904262621,11.273510793317985,34.0,47.0,13.0,-0.09261576971214014,-0.0667174706806537,1.2350126857557089
GO,92967,CASTELÂNDIA,-0.15347605188796698,238.0,16.0,4.0,4.0,238.0,231.0,16.0,17.0,5.476463551931511,5.44673737166631,-0.02972618026520113,0.3359375,0.2570239334027055,1.0,1.0,2.9767441860465116,3.8906882591093117,9.0,9.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,47.70127005855959,47.05726671229752,0.4444444444444444,0.3333333333333333,0.3125,0.3870967741935484,0.09375,0.2903225806451613,0.0,5.0,0.0,0.16129032258064516,0.0,3.0,0.0,0.3333333333333333,0.5625,0.45161290322580644,46.453370978781656,44.770660837694024,0.0,18.0,0.0,0.5806451612903226,0.625,0.41935483870967744,3.0,4.0,11.482940747011542,10.146609886295172,32.0,31.0,-1.0,0.07459677419354838,-0.07891356659729448,0.9139440730628001
GO,92975,CAMPOS BELOS,-0.168041898698569,310.0,11.0,3.0,3.0,310.0,281.0,11.0,12.0,5.739792912179234,5.641907070938114,-0.0978858412411201,0.0894775390625,0.09036452626196215,1.0,2.0,11.175989085948158,11.066289409862572,11.0,11.0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.36363636363636365,48.25213116794225,43.48055503702321,1.0,0.8181818181818182,0.3828125,0.358974358974359,0.3046875,0.28205128205128205,0.0,10.0,0.0,0.08547008547008547,0.0,3.0,0.0,0.2727272727272727,0.3984375,0.452991452991453,42.226129363449694,46.5812316818477,0.0,75.0,0.0,0.6410256410256411,0.8046875,0.8547008547008547,12.0,12.0,10.292718365758246,9.749332727611675,128.0,117.0,-11.0,-0.023838141025641024,0.000886987199462147,-0.10969967608558662
GO,92983,JESÚPOLIS,-0.16440612647205724,364.0,12.0,3.0,3.0,364.0,200.0,12.0,8.0,5.8998973535824915,5.303304908059076,-0.5965924455234157,0.15219976218787157,0.25333333333333335,1.0,1.0,6.570312500000001,3.9473684210526314,9.0,9.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,44.38694957791467,50.35424747129059,0.8888888888888888,0.8888888888888888,0.39655172413793105,0.43333333333333335,0.15517241379310345,0.2,0.0,7.0,0.0,0.23333333333333334,0.0,7.0,0.0,0.7777777777777778,0.46551724137931033,0.6,43.83105572470438,47.34729637234771,0.0,17.0,0.0,0.5666666666666667,0.8793103448275862,0.8333333333333334,7.0,4.0,13.990161970332492,11.281879093359354,58.0,30.0,-28.0,0.0367816091954023,0.10113357114546179,-2.6229440789473695
GO,92991,CARMO DO RIO VERDE,-0.15976616229463747,397.0,13.0,4.0,4.0,397.0,319.0,13.0,13.0,5.986452005284438,5.768320995793772,-0.21813100949066566,0.21189216427311663,0.21077504725897922,1.0,2.0,4.719381688466112,4.744394618834081,9.0,9.0,0.0,0.0,0.2222222222222222,0.1111111111111111,48.52201688341319,49.850178720815265,0.6666666666666666,0.8888888888888888,0.36507936507936506,0.32608695652173914,0.3492063492063492,0.43478260869565216,0.0,7.0,0.0,0.15217391304347827,0.0,4.0,0.0,0.4444444444444444,0.6507936507936508,0.4782608695652174,44.142237867083864,47.438621551647174,0.0,24.0,0.0,0.5217391304347826,0.8095238095238095,0.6956521739130435,5.0,5.0,9.650087467904143,10.17678609918044,63.0,46.0,-17.0,-0.038992408557625924,-0.0011171170141374143,0.0250129303679687
GO,93009,APARECIDA DO RIO DOCE,-0.1523798154743431,246.0,9.0,3.0,4.0,246.0,239.0,9.0,14.0,5.5093883366279774,5.480638923341991,-0.028749413285986236,0.17375,0.26534859521331944,1.0,1.0,5.755395683453238,3.7686274509803925,9.0,9.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,50.20792455700054,51.96623317362537,0.3333333333333333,0.2222222222222222,0.375,0.3548387096774194,0.175,0.22580645161290322,0.0,9.0,0.0,0.2903225806451613,0.0,5.0,0.0,0.5555555555555556,0.525,0.5161290322580645,47.44284736481862,48.80616458015942,0.0,16.0,0.0,0.5161290322580645,0.65,0.5806451612903226,7.0,4.0,11.626787009455738,10.54904173310109,40.0,31.0,-9.0,-0.020161290322580627,0.09159859521331945,-1.9867682324728455
GO,93017,CATALÃO,-0.16315601008379244,594.0,15.0,4.0,4.0,594.0,558.0,15.0,17.0,6.38856140554563,6.326149473155099,-0.062411932390531,0.09153827503361325,0.08165,1.0,2.0,10.924392005778955,12.24739742804654,17.0,17.0,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.35294117647058826,47.75729758022305,50.07319724604421,0.4117647058823529,0.35294117647058826,0.3427230046948357,0.37,0.2863849765258216,0.365,0.0,17.0,0.0,0.085,0.0,11.0,0.0,0.6470588235294118,0.4084507042253521,0.45,46.4491039322864,48.366447638603695,0.0,127.0,0.0,0.635,0.5117370892018779,0.545,13.0,14.0,10.902880181382685,11.206810153801381,213.0,200.0,-13.0,0.02727699530516431,-0.009888275033613253,1.3230054222675847
GO,93025,CIDADE OCIDENTAL,-0.15691101210813288,395.0,12.0,4.0,4.0,395.0,256.0,12.0,14.0,5.981414211254481,5.54907608489522,-0.4323381263592605,0.05955761969995656,0.07501385041551246,1.0,2.0,16.790462833099582,13.330871491875923,15.0,15.0,0.06666666666666667,0.06666666666666667,0.4666666666666667,0.6666666666666666,43.79247091033539,42.88678986995208,0.6666666666666666,0.4,0.3352601156069364,0.33157894736842103,0.3352601156069364,0.46842105263157896,0.0,14.0,0.0,0.07368421052631578,0.0,7.0,0.0,0.4666666666666667,0.5202312138728323,0.4368421052631579,44.55150285060909,46.32491083972766,0.0,117.0,0.0,0.6157894736842106,0.6473988439306358,0.7315789473684211,18.0,16.0,10.438133904656484,9.869648858315509,346.0,190.0,-156.0,-0.0036811682385153865,0.015456230715555908,-3.4595913412236587
GO,93033,CATURAÍ,-0.15457611088248419,472.0,10.0,4.0,3.0,472.0,407.0,10.0,14.0,6.159095388491933,6.0112671744041615,-0.14782821408777114,0.14940791131267317,0.11905325443786985,1.0,2.0,6.693086003372684,8.399602385685883,9.0,9.0,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,44.50041828275914,48.11955281770477,0.5555555555555556,0.3333333333333333,0.38095238095238093,0.38461538461538464,0.07936507936507936,0.18461538461538463,0.0,7.0,0.0,0.1076923076923077,0.0,2.0,0.0,0.2222222222222222,0.5238095238095238,0.4461538461538462,43.634953228382386,47.14675933238562,0.0,42.0,0.0,0.6461538461538462,0.7142857142857143,0.676923076923077,8.0,9.0,11.742089455543251,11.791793000632387,63.0,65.0,2.0,0.0036630036630037055,-0.03035465687480332,1.7065163823131995
GO,93041,PROFESSOR JAMIL,-0.160123688689819,324.0,14.0,4.0,4.0,324.0,314.0,14.0,17.0,5.783825182329737,5.752572638825633,-0.031252543504104224,0.1841831425598335,0.17108804306036138,1.0,2.0,5.429378531073446,5.84494382022472,9.0,9.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,47.8363373640581,47.65168453874819,0.7777777777777778,0.5555555555555556,0.3870967741935484,0.35294117647058826,0.20967741935483872,0.21568627450980393,0.0,7.0,0.0,0.13725490196078433,0.0,5.0,0.0,0.5555555555555556,0.3548387096774194,0.5490196078431373,42.7597094345455,45.65221242501107,0.0,32.0,0.0,0.6274509803921569,0.6612903225806451,0.7254901960784313,6.0,6.0,12.349878843062443,10.251070340508877,62.0,51.0,-11.0,-0.03415559772296012,-0.01309509949947213,0.41556528915127355
GO,93050,CAVALCANTE,-0.15180526708561956,212.0,9.0,3.0,4.0,212.0,127.0,9.0,6.0,5.3612921657094255,4.852030263919617,-0.5092619017898086,0.09529644641342258,0.1383219954648526,1.0,2.0,10.493570722057367,7.229508196721311,9.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,41.53197961822192,0.0,1.0,0.0,0.3592233009708738,0.3333333333333333,0.24271844660194175,0.2698412698412698,0.0,7.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.3106796116504854,0.23809523809523808,42.11322209153193,42.524906837021824,0.0,41.0,0.0,0.6507936507936508,0.7281553398058253,0.8253968253968254,12.0,8.0,10.066551493665576,9.798409784358297,103.0,63.0,-40.0,-0.02588996763754048,0.04302554905143002,-3.2640625253360556
