election_year,state,municipality_id_tse,municipality_name,share_first_time_candidates,mean_prior_candidacies,share_prior_winners,share_career_politicians,share_serial_challenger,share_cross_cycle_returner,n_candidates
2012,RS,87327,PARECI NOVO,1.0,0.0,0.0,0.0,0.0,0.0,43
2012,RS,87335,LIBERATO SALZANO,1.0,0.0,0.0,0.0,0.0,0.0,39
2012,RS,87343,PASSO DO SOBRADO,1.0,0.0,0.0,0.0,0.0,0.0,44
2012,RS,87351,MACHADINHO,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,87360,PICADA CAFÉ,1.0,0.0,0.0,0.0,0.0,0.0,50
2012,RS,87378,MARAU,1.0,0.0,0.0,0.0,0.0,0.0,80
2012,RS,87386,PINHAL GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,35
2012,RS,87394,MARCELINO RAMOS,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,87408,PINHEIRINHO DO VALE,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,87416,MARIANO MORO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,87424,PONTÃO,1.0,0.0,0.0,0.0,0.0,0.0,39
2012,RS,87432,MATA,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,87440,PONTE PRETA,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,RS,87459,MAXIMILIANO DE ALMEIDA,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,87467,PORTO MAUÁ,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,87475,MIRAGUAÍ,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,87483,PORTO VERA CRUZ,1.0,0.0,0.0,0.0,0.0,0.0,15
2012,RS,87491,MONTENEGRO,1.0,0.0,0.0,0.0,0.0,0.0,121
2012,RS,87505,PRESIDENTE LUCENA,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,87513,MOSTARDAS,1.0,0.0,0.0,0.0,0.0,0.0,64
2012,RS,87521,QUEVEDOS,1.0,0.0,0.0,0.0,0.0,0.0,21
2012,RS,87530,MUÇUM,1.0,0.0,0.0,0.0,0.0,0.0,41
2012,RS,87548,RIO DOS ÍNDIOS,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,87556,NÃO-ME-TOQUE,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,87564,SAGRADA FAMÍLIA,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,87572,NONOAI,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,87580,SALVADOR DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,18
2012,RS,87599,NOVA ARAÇÁ,1.0,0.0,0.0,0.0,0.0,0.0,21
2012,RS,87602,SANTA CLARA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,37
2012,RS,87610,NOVA BASSANO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,87629,SANTA TEREZA,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,87637,NOVA BRÉSCIA,1.0,0.0,0.0,0.0,0.0,0.0,23
2012,RS,87645,SANTO ANTÔNIO DO PALMA,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,87653,NOVA PALMA,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,87661,SANTO ANTÔNIO DO PLANALTO,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,87670,NOVA PETRÓPOLIS,1.0,0.0,0.0,0.0,0.0,0.0,73
2012,RS,87688,SANTO EXPEDITO DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,16
2012,RS,87696,NOVA PRATA,1.0,0.0,0.0,0.0,0.0,0.0,80
2012,RS,87700,SÃO JOÃO DO POLÊSINE,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,87718,NOVO HAMBURGO,1.0,0.0,0.0,0.0,0.0,0.0,180
2012,RS,87726,SÃO JOSÉ DOS AUSENTES,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,87734,OSÓRIO,1.0,0.0,0.0,0.0,0.0,0.0,55
2012,RS,87742,SÃO JOSÉ DO INHACORÁ,1.0,0.0,0.0,0.0,0.0,0.0,18
2012,RS,87750,PAIM FILHO,1.0,0.0,0.0,0.0,0.0,0.0,23
2012,RS,87769,SÃO JOSÉ DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,19
2012,RS,87777,PALMEIRA DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,46
2012,RS,87785,SÃO MARTINHO DA SERRA,1.0,0.0,0.0,0.0,0.0,0.0,35
2012,RS,87793,PALMITINHO,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,87807,SÃO PEDRO DA SERRA,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,87815,PANAMBI,1.0,0.0,0.0,0.0,0.0,0.0,71
2012,RS,87823,SÃO PEDRO DO BUTIÁ,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,87831,PARAÍ,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,87840,SÃO VALENTIM DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,87858,PASSO FUNDO,1.0,0.0,0.0,0.0,0.0,0.0,252
2012,RS,87866,SÃO VALÉRIO DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,19
2012,RS,87874,PEDRO OSÓRIO,1.0,0.0,0.0,0.0,0.0,0.0,44
2012,RS,87882,SENTINELA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,48
2012,RS,87890,PEJUÇARA,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,87904,SÉRIO,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,87912,PELOTAS,1.0,0.0,0.0,0.0,0.0,0.0,375
2012,RS,87920,SERTÃO SANTANA,1.0,0.0,0.0,0.0,0.0,0.0,42
2012,RS,87939,PINHEIRO MACHADO,1.0,0.0,0.0,0.0,0.0,0.0,71
2012,RS,87947,SINIMBU,1.0,0.0,0.0,0.0,0.0,0.0,60
2012,RS,87955,PIRATINI,1.0,0.0,0.0,0.0,0.0,0.0,56
2012,RS,87963,TIRADENTES DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,37
2012,RS,87971,PLANALTO,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,87980,TRAVESSEIRO,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,87998,PORTÃO,1.0,0.0,0.0,0.0,0.0,0.0,96
2012,RS,88005,TRÊS FORQUILHAS,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,88013,PORTO ALEGRE,1.0,0.0,0.0,0.0,0.0,0.0,600
2012,RS,88021,TUPANCI DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,21
2012,RS,88030,PORTO LUCENA,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,88048,UNIÃO DA SERRA,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,88056,PORTO XAVIER,1.0,0.0,0.0,0.0,0.0,0.0,25
2012,RS,88064,VALE DO SOL,1.0,0.0,0.0,0.0,0.0,0.0,55
2012,RS,88072,PUTINGA,1.0,0.0,0.0,0.0,0.0,0.0,23
2012,RS,88080,VALE REAL,1.0,0.0,0.0,0.0,0.0,0.0,44
2012,RS,88099,QUARAÍ,1.0,0.0,0.0,0.0,0.0,0.0,100
2012,RS,88102,VILA NOVA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,88110,REDENTORA,1.0,0.0,0.0,0.0,0.0,0.0,45
2012,RS,88129,VITÓRIA DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,23
2012,RS,88137,RESTINGA SÊCA,1.0,0.0,0.0,0.0,0.0,0.0,59
2012,RS,88145,XANGRI-LÁ,1.0,0.0,0.0,0.0,0.0,0.0,71
2012,RS,88153,RIO GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,345
2012,RS,88161,BOA VISTA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,20
2012,RS,88170,RIO PARDO,1.0,0.0,0.0,0.0,0.0,0.0,117
2012,RS,88188,DILERMANDO DE AGUIAR,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,RS,88196,ROCA SALES,1.0,0.0,0.0,0.0,0.0,0.0,52
2012,RS,88200,CAPIVARI DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88218,RODEIO BONITO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,88226,NOVA CANDELÁRIA,1.0,0.0,0.0,0.0,0.0,0.0,18
2012,RS,88234,ROLANTE,1.0,0.0,0.0,0.0,0.0,0.0,61
2012,RS,88242,FLORIANO PEIXOTO,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,88250,RONDA ALTA,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,88269,CHUVISCA,1.0,0.0,0.0,0.0,0.0,0.0,41
2012,RS,88277,RONDINHA,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,88285,ESPERANÇA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,88293,ROQUE GONZALES,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,RS,88307,DOUTOR RICARDO,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,88315,ROSÁRIO DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,120
2012,RS,88323,HERVEIRAS,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88331,SALVADOR DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,40
2012,RS,88340,CARAÁ,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88358,SANANDUVA,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,88366,FAZENDA VILANOVA,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,88374,SANTA BÁRBARA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,88382,ITAARA,1.0,0.0,0.0,0.0,0.0,0.0,44
2012,RS,88390,SANTA CRUZ DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,183
2012,RS,88404,ESTRELA VELHA,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88412,SANTA MARIA,1.0,0.0,0.0,0.0,0.0,0.0,235
2012,RS,88420,BENJAMIN CONSTANT DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,18
2012,RS,88439,SANTANA DA BOA VISTA,1.0,0.0,0.0,0.0,0.0,0.0,39
2012,RS,88447,MAÇAMBARÁ,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88455,SANTANA DO LIVRAMENTO,1.0,0.0,0.0,0.0,0.0,0.0,217
2012,RS,88463,DOM PEDRO DE ALCÂNTARA,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,88471,SANTA ROSA,1.0,0.0,0.0,0.0,0.0,0.0,111
2012,RS,88480,UNISTALDA,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,88498,SANTA VITÓRIA DO PALMAR,1.0,0.0,0.0,0.0,0.0,0.0,110
2012,RS,88501,TURUÇU,1.0,0.0,0.0,0.0,0.0,0.0,55
2012,RS,88510,SANTIAGO,1.0,0.0,0.0,0.0,0.0,0.0,77
2012,RS,88528,CRISTAL DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88536,SANTO ÂNGELO,1.0,0.0,0.0,0.0,0.0,0.0,112
2012,RS,88544,MUITOS CAPÕES,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,88552,SANTO ANTÔNIO DA PATRULHA,1.0,0.0,0.0,0.0,0.0,0.0,81
2012,RS,88560,NOVA RAMADA,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,88579,SANTO ANTÔNIO DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,39
2012,RS,88587,JARI,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,88595,SANTO AUGUSTO,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,RS,88609,UBIRETAMA,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,88617,SANTO CRISTO,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,88625,BARRA DO QUARAÍ,1.0,0.0,0.0,0.0,0.0,0.0,35
2012,RS,88633,SÃO BORJA,1.0,0.0,0.0,0.0,0.0,0.0,109
2012,RS,88641,CERRITO,1.0,0.0,0.0,0.0,0.0,0.0,42
2012,RS,88650,SÃO FRANCISCO DE ASSIS,1.0,0.0,0.0,0.0,0.0,0.0,40
2012,RS,88668,VALE VERDE,1.0,0.0,0.0,0.0,0.0,0.0,39
2012,RS,88676,SÃO FRANCISCO DE PAULA,1.0,0.0,0.0,0.0,0.0,0.0,82
2012,RS,88684,NOVO CABRAIS,1.0,0.0,0.0,0.0,0.0,0.0,40
2012,RS,88692,SÃO GABRIEL,1.0,0.0,0.0,0.0,0.0,0.0,152
2012,RS,88706,SETE DE SETEMBRO,1.0,0.0,0.0,0.0,0.0,0.0,20
2012,RS,88714,SÃO JERÔNIMO,1.0,0.0,0.0,0.0,0.0,0.0,97
2012,RS,88722,TABAÍ,1.0,0.0,0.0,0.0,0.0,0.0,46
2012,RS,88730,SÃO JOSÉ DO NORTE,1.0,0.0,0.0,0.0,0.0,0.0,77
2012,RS,88749,VILA LÂNGARO,1.0,0.0,0.0,0.0,0.0,0.0,17
2012,RS,88757,SÃO JOSÉ DO OURO,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,88765,SENADOR SALGADO FILHO,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88773,SÃO LEOPOLDO,1.0,0.0,0.0,0.0,0.0,0.0,173
2012,RS,88781,VESPASIANO CORRÊA,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,88790,SÃO LOURENÇO DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,98
2012,RS,88803,MONTE ALEGRE DOS CAMPOS,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,88811,SÃO LUIZ GONZAGA,1.0,0.0,0.0,0.0,0.0,0.0,76
2012,RS,88820,MARQUES DE SOUZA,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,88838,SÃO MARCOS,1.0,0.0,0.0,0.0,0.0,0.0,63
2012,RS,88846,CHUÍ,1.0,0.0,0.0,0.0,0.0,0.0,55
2012,RS,88854,SÃO MARTINHO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,88862,ARARICÁ,1.0,0.0,0.0,0.0,0.0,0.0,83
2012,RS,88870,SÃO NICOLAU,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88889,PASSA SETE,1.0,0.0,0.0,0.0,0.0,0.0,37
2012,RS,88897,SÃO PAULO DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,88900,TOROPI,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,88919,SÃO PEDRO DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,58
2012,RS,88927,BALNEÁRIO PINHAL,1.0,0.0,0.0,0.0,0.0,0.0,72
2012,RS,88935,SÃO SEBASTIÃO DO CAÍ,1.0,0.0,0.0,0.0,0.0,0.0,86
2012,RS,88943,MAMPITUBA,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,88951,SÃO SEPÉ,1.0,0.0,0.0,0.0,0.0,0.0,68
2012,RS,88978,SÃO VALENTIM,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,88986,ACEGUÁ,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,88994,SAPIRANGA,1.0,0.0,0.0,0.0,0.0,0.0,133
2012,RS,89001,ALMIRANTE TAMANDARÉ DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,89010,SAPUCAIA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,179
2012,RS,89028,ARROIO DO PADRE,1.0,0.0,0.0,0.0,0.0,0.0,44
2012,RS,89036,SARANDI,1.0,0.0,0.0,0.0,0.0,0.0,63
2012,RS,89044,BOA VISTA DO CADEADO,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,89052,SEBERI,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,RS,89060,BOA VISTA DO INCRA,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,89079,SELBACH,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,89087,BOZANO,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,RS,89095,SERAFINA CORRÊA,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,89109,CANUDOS DO VALE,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,89117,SERTÃO,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,89125,CAPÃO BONITO DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,41
2012,RS,89133,SEVERIANO DE ALMEIDA,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,89141,CAPÃO DO CIPÓ,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,89150,CAPÃO DA CANOA,1.0,0.0,0.0,0.0,0.0,0.0,114
2012,RS,89168,COQUEIRO BAIXO,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,89176,SOBRADINHO,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,89184,CORONEL PILAR,1.0,0.0,0.0,0.0,0.0,0.0,21
2012,RS,89192,SOLEDADE,1.0,0.0,0.0,0.0,0.0,0.0,96
2012,RS,89206,CRUZALTENSE,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,RS,89214,TAPEJARA,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,89222,FORQUETINHA,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,RS,89230,TAPERA,1.0,0.0,0.0,0.0,0.0,0.0,52
2012,RS,89247,SANTA CECÍLIA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,89249,ITATI,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,RS,89257,TAPES,1.0,0.0,0.0,0.0,0.0,0.0,70
2012,RS,89265,JACUIZINHO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,89273,TAQUARA,1.0,0.0,0.0,0.0,0.0,0.0,129
2012,RS,89281,LAGOA BONITA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,89290,TAQUARI,1.0,0.0,0.0,0.0,0.0,0.0,75
2012,RS,89303,MATO QUEIMADO,1.0,0.0,0.0,0.0,0.0,0.0,12
2012,RS,89311,TENENTE PORTELA,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,89320,NOVO XINGU,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,RS,89338,TORRES,1.0,0.0,0.0,0.0,0.0,0.0,121
2012,RS,89346,PAULO BENTO,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,89354,TRAMANDAÍ,1.0,0.0,0.0,0.0,0.0,0.0,98
2012,RS,89362,PINHAL DA SERRA,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,89370,TRÊS COROAS,1.0,0.0,0.0,0.0,0.0,0.0,56
2012,RS,89389,QUATRO IRMÃOS,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,89397,TRÊS DE MAIO,1.0,0.0,0.0,0.0,0.0,0.0,41
2012,RS,89400,ROLADOR,1.0,0.0,0.0,0.0,0.0,0.0,21
2012,RS,89419,TRÊS PASSOS,1.0,0.0,0.0,0.0,0.0,0.0,56
2012,RS,89435,TRIUNFO,1.0,0.0,0.0,0.0,0.0,0.0,50
2012,RS,89443,SANTA MARGARIDA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,35
2012,RS,89451,TUCUNDUVA,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,RS,89460,SÃO JOSÉ DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,89478,TUPANCIRETÃ,1.0,0.0,0.0,0.0,0.0,0.0,73
2012,RS,89486,SÃO PEDRO DAS MISSÕES,1.0,0.0,0.0,0.0,0.0,0.0,21
2012,RS,89494,TUPARENDI,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,89508,TIO HUGO,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,89516,URUGUAIANA,1.0,0.0,0.0,0.0,0.0,0.0,123
2012,RS,89524,WESTFÁLIA,1.0,0.0,0.0,0.0,0.0,0.0,25
2012,RS,89532,VACARIA,1.0,0.0,0.0,0.0,0.0,0.0,146
2012,RS,89540,PINTO BANDEIRA,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,RS,89559,VENÂNCIO AIRES,1.0,0.0,0.0,0.0,0.0,0.0,149
2012,RS,89567,PEDRAS ALTAS,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,RS,89575,VERA CRUZ,1.0,0.0,0.0,0.0,0.0,0.0,81
2012,RS,89591,VERANÓPOLIS,1.0,0.0,0.0,0.0,0.0,0.0,79
2012,RS,89613,VIADUTOS,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,89630,VIAMÃO,1.0,0.0,0.0,0.0,0.0,0.0,279
2012,RS,89656,VICENTE DUTRA,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,RS,89672,PALMARES DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,75
2012,RS,89699,VICTOR GRAEFF,1.0,0.0,0.0,0.0,0.0,0.0,28
2012,RS,89710,TAVARES,1.0,0.0,0.0,0.0,0.0,0.0,30
2012,RS,89737,CAPÃO DO LEÃO,1.0,0.0,0.0,0.0,0.0,0.0,108
2012,RS,89753,SALTO DO JACUÍ,1.0,0.0,0.0,0.0,0.0,0.0,58
2012,RS,89770,COTIPORÃ,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,RS,98213,TEUTÔNIA,1.0,0.0,0.0,0.0,0.0,0.0,63
2012,RS,98230,BOM PRINCÍPIO,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,RS,98256,PAROBÉ,1.0,0.0,0.0,0.0,0.0,0.0,164
2012,RS,98272,FORTALEZA DOS VALOS,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,RS,98299,JÓIA,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,SC,80004,MONTE CARLO,1.0,0.0,0.0,0.0,0.0,0.0,45
2012,SC,80012,ABELARDO LUZ,1.0,0.0,0.0,0.0,0.0,0.0,49
2012,SC,80020,IPORÃ DO OESTE,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,SC,80039,AGROLÂNDIA,1.0,0.0,0.0,0.0,0.0,0.0,41
2012,SC,80047,LINDÓIA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,23
2012,SC,80055,AGRONÔMICA,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,SC,80063,APIÚNA,1.0,0.0,0.0,0.0,0.0,0.0,54
2012,SC,80071,ÁGUA DOCE,1.0,0.0,0.0,0.0,0.0,0.0,35
2012,SC,80080,DOUTOR PEDRINHO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,SC,80098,ÁGUAS DE CHAPECÓ,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,SC,80101,JOSÉ BOITEUX,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,SC,80110,ÁGUAS MORNAS,1.0,0.0,0.0,0.0,0.0,0.0,29
2012,SC,80128,VITOR MEIRELES,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,SC,80136,ALFREDO WAGNER,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,SC,80144,UNIÃO DO OESTE,1.0,0.0,0.0,0.0,0.0,0.0,45
2012,SC,80152,ANCHIETA,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,SC,80160,URUPEMA,1.0,0.0,0.0,0.0,0.0,0.0,23
2012,SC,80179,ANGELINA,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,SC,80187,IRACEMINHA,1.0,0.0,0.0,0.0,0.0,0.0,20
2012,SC,80195,ANITA GARIBALDI,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,SC,80209,TIMBÓ GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,63
2012,SC,80217,ANITÁPOLIS,1.0,0.0,0.0,0.0,0.0,0.0,24
2012,SC,80225,ABDON BATISTA,1.0,0.0,0.0,0.0,0.0,0.0,18
2012,SC,80233,ANTÔNIO CARLOS,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,SC,80241,SANTA ROSA DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,40
2012,SC,80250,ARAQUARI,1.0,0.0,0.0,0.0,0.0,0.0,85
2012,SC,80268,CELSO RAMOS,1.0,0.0,0.0,0.0,0.0,0.0,32
2012,SC,80276,ARARANGUÁ,1.0,0.0,0.0,0.0,0.0,0.0,113
2012,SC,80284,SERRA ALTA,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,SC,80292,ARMAZÉM,1.0,0.0,0.0,0.0,0.0,0.0,37
2012,SC,80306,COCAL DO SUL,1.0,0.0,0.0,0.0,0.0,0.0,72
2012,SC,80314,ARROIO TRINTA,1.0,0.0,0.0,0.0,0.0,0.0,22
2012,SC,80322,NOVA ITABERABA,1.0,0.0,0.0,0.0,0.0,0.0,50
2012,SC,80330,ASCURRA,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,SC,80349,SANTA TEREZINHA,1.0,0.0,0.0,0.0,0.0,0.0,59
2012,SC,80357,ATALANTA,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,SC,80365,MIRIM DOCE,1.0,0.0,0.0,0.0,0.0,0.0,33
2012,SC,80373,AURORA,1.0,0.0,0.0,0.0,0.0,0.0,37
2012,SC,80381,CERRO NEGRO,1.0,0.0,0.0,0.0,0.0,0.0,27
2012,SC,80390,BALNEÁRIO CAMBORIÚ,1.0,0.0,0.0,0.0,0.0,0.0,160
2012,SC,80403,PASSO DE TORRES,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,SC,80411,BARRA VELHA,1.0,0.0,0.0,0.0,0.0,0.0,49
2012,SC,80420,BRAÇO DO TROMBUDO,1.0,0.0,0.0,0.0,0.0,0.0,38
2012,SC,80438,BENEDITO NOVO,1.0,0.0,0.0,0.0,0.0,0.0,44
2012,SC,80446,SUL BRASIL,1.0,0.0,0.0,0.0,0.0,0.0,34
2012,SC,80454,BIGUAÇU,1.0,0.0,0.0,0.0,0.0,0.0,151
2012,SC,80462,VARGEM,1.0,0.0,0.0,0.0,0.0,0.0,40
2012,SC,80470,BLUMENAU,1.0,0.0,0.0,0.0,0.0,0.0,204
2012,SC,80489,ARABUTÃ,1.0,0.0,0.0,0.0,0.0,0.0,39
2012,SC,80497,BOM RETIRO,1.0,0.0,0.0,0.0,0.0,0.0,41
2012,SC,80500,ÁGUAS FRIAS,1.0,0.0,0.0,0.0,0.0,0.0,13
2012,SC,80519,BOTUVERÁ,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,SC,80527,GUATAMBÚ,1.0,0.0,0.0,0.0,0.0,0.0,35
2012,SC,80535,BRAÇO DO NORTE,1.0,0.0,0.0,0.0,0.0,0.0,73
2012,SC,80543,PLANALTO ALEGRE,1.0,0.0,0.0,0.0,0.0,0.0,36
2012,SC,80551,BRUSQUE,1.0,0.0,0.0,0.0,0.0,0.0,178
2012,SC,80560,RIQUEZA,1.0,0.0,0.0,0.0,0.0,0.0,31
2012,SC,80578,CAÇADOR,1.0,0.0,0.0,0.0,0.0,0.0,117
2012,SC,80586,LAJEADO GRANDE,1.0,0.0,0.0,0.0,0.0,0.0,26
2012,SC,80594,CAIBI,1.0,0.0,0.0,0.0,0.0,0.0,18
