id_municipio_tse,uf,rung,family,L2020,L2024,share2020,shift_leavestate,bartik_component,delta_log1p_family
79278,PR,act,pesquisa_adv,20,8,0.8,0.19629223589858924,0.15703378871887141,-0.8472978603872034
79278,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79294,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79294,PR,act,pesquisa_adv,0,1,0.0,0.19629223589858924,0.0,0.6931471805599453
79294,PR,act,vote_buying,0,1,0.0,-0.16213331939799147,-0.0,0.6931471805599453
79316,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79332,PR,act,abuso,1,7,0.16666666666666666,0.07923606086041701,0.013206010143402835,1.3862943611198904
79332,PR,act,ballot_integrity,3,0,0.5,0.15123096972392336,0.07561548486196168,-1.3862943611198906
79332,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79332,PR,act,honra,1,0,0.16666666666666666,-0.14016074596967698,-0.023360124328279497,-0.6931471805599453
79332,PR,act,pesquisa_adv,0,3,0.0,0.19629223589858924,0.0,1.3862943611198906
79332,PR,act,vote_buying,1,4,0.16666666666666666,-0.16213331939799147,-0.027022219899665245,0.916290731874155
79359,PR,act,abuso,0,1,0.0,0.07923606086041701,0.0,0.6931471805599453
79359,PR,act,conduta_vedada,0,2,0.0,0.07954112768609356,0.0,1.0986122886681098
79359,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79359,PR,act,honra,2,2,0.2857142857142857,-0.14016074596967698,-0.04004592741990771,0.0
79359,PR,act,pesquisa_adv,4,5,0.5714285714285714,0.19629223589858924,0.11216699194205099,0.18232155679395468
79359,PR,act,vote_buying,1,3,0.14285714285714285,-0.16213331939799147,-0.023161902771141638,0.6931471805599453
79375,PR,act,abuso,0,3,0.0,0.07923606086041701,0.0,1.3862943611198906
79375,PR,act,conduta_vedada,0,2,0.0,0.07954112768609356,0.0,1.0986122886681098
79375,PR,act,direito_resposta,1,0,0.3333333333333333,-0.33703340386377345,-0.11234446795459115,-0.6931471805599453
79375,PR,act,fraude,0,1,0.0,0.30041063682916125,0.0,0.6931471805599453
79375,PR,act,honra,1,21,0.3333333333333333,-0.14016074596967698,-0.046720248656558994,2.3978952727983707
79375,PR,act,pesquisa_adv,1,5,0.3333333333333333,0.19629223589858924,0.06543074529952975,1.0986122886681096
79375,PR,act,vote_buying,0,2,0.0,-0.16213331939799147,-0.0,1.0986122886681098
79391,PR,act,abuso,1,0,0.25,0.07923606086041701,0.019809015215104253,-0.6931471805599453
79391,PR,act,honra,0,1,0.0,-0.14016074596967698,-0.0,0.6931471805599453
79391,PR,act,pesquisa_adv,3,0,0.75,0.19629223589858924,0.14721917692394193,-1.3862943611198906
79413,PR,act,abuso,2,1,0.2222222222222222,0.07923606086041701,0.017608013524537114,-0.4054651081081645
79413,PR,act,honra,2,1,0.2222222222222222,-0.14016074596967698,-0.031146832437705996,-0.4054651081081645
79413,PR,act,pesquisa_adv,4,0,0.4444444444444444,0.19629223589858924,0.08724099373270633,-1.6094379124341003
79413,PR,act,vote_buying,1,2,0.1111111111111111,-0.16213331939799147,-0.018014813266443497,0.4054651081081645
79430,PR,act,abuso,4,2,0.6666666666666666,0.07923606086041701,0.05282404057361134,-0.5108256237659905
79430,PR,act,honra,0,1,0.0,-0.14016074596967698,-0.0,0.6931471805599453
79430,PR,act,pesquisa_adv,1,0,0.16666666666666666,0.19629223589858924,0.03271537264976487,-0.6931471805599453
79430,PR,act,vote_buying,1,0,0.16666666666666666,-0.16213331939799147,-0.027022219899665245,-0.6931471805599453
79456,PR,act,vote_buying,1,0,1.0,-0.16213331939799147,-0.16213331939799147,-0.6931471805599453
79472,PR,act,abuso,1,0,0.5,0.07923606086041701,0.039618030430208506,-0.6931471805599453
79472,PR,act,fraude,1,0,0.5,0.30041063682916125,0.15020531841458062,-0.6931471805599453
