election_year,state,municipality_id_tse,municipality_name,registered_voters,turnout_count,abstentions_count,total_votes,blank_votes,null_votes,turnout_rate,abstention_rate,null_rate,blank_rate,valid_vote_rate,valid_votes
2020,GO,95877,SANTA TEREZA DE GOIÁS,3223,2755,468,2755,41,118,0.8547936704933292,0.1452063295066708,0.03661185231151101,0.012721067328575862,0.8054607508532423,2596
2020,GO,95893,SANTA TEREZINHA DE GOIÁS,7232,6171,1061,6171,48,410,0.8532909292035398,0.14670907079646017,0.05669247787610619,0.00663716814159292,0.7899612831858407,5713
2020,GO,95915,SÃO DOMINGOS,6956,5724,1232,5724,66,288,0.8228867165037378,0.1771132834962622,0.041403105232892465,0.00948821161587119,0.7719953996549741,5370
2020,GO,95931,SÃO FRANCISCO DE GOIÁS,4371,3782,589,3782,45,185,0.8652482269503546,0.1347517730496454,0.04232441088995653,0.01029512697323267,0.8126286890871655,3552
2020,GO,95958,PLANALTINA,56712,43758,12954,43758,1599,1958,0.7715827338129496,0.22841726618705036,0.0345253209197348,0.0281950909860347,0.7088623219071801,40201
2020,GO,95974,SÃO JOÃO D ALIANÇA,6486,5332,1154,5332,96,219,0.8220783225408572,0.17792167745914278,0.033765032377428304,0.014801110083256245,0.7735121800801726,5017
2020,GO,95990,SÃO LUÍS DE MONTES BELOS,22902,18312,4590,18312,214,765,0.7995808226355777,0.20041917736442233,0.03340319622740372,0.009344162081914244,0.7568334643262598,17333
2020,GO,96016,SÃO MIGUEL DO ARAGUAIA,18071,14058,4013,14058,170,530,0.7779314924464612,0.22206850755353882,0.029328758784793314,0.00940733772342427,0.7391953959382436,13358
2020,GO,96059,SÃO SIMÃO,27130,20160,6970,20160,271,703,0.7430888315517877,0.2569111684482123,0.025912274235164026,0.00998894213048286,0.7071876151861408,19186
2020,GO,96075,SERRANÓPOLIS,5882,4554,1328,4554,53,90,0.7742264535872152,0.22577354641278477,0.015300918055083304,0.009010540632437947,0.7499149948996939,4411
2020,GO,96091,SILVÂNIA,15088,12046,3042,12046,193,358,0.7983828207847296,0.20161717921527042,0.02372746553552492,0.012791622481442206,0.7618637327677624,11495
2020,GO,96113,SÍTIO D ABADIA,3294,2872,422,2872,24,86,0.8718882817243473,0.1281117182756527,0.026108075288403157,0.007285974499089253,0.8384942319368549,2762
2020,GO,96172,TAQUARAL DE GOIÁS,4624,3943,681,3943,33,102,0.8527249134948097,0.1472750865051903,0.022058823529411766,0.007136678200692042,0.8235294117647058,3808
2020,GO,96237,TRÊS RANCHOS,3669,3175,494,3175,36,115,0.8653584082856364,0.13464159171436357,0.03134369037884982,0.009811937857726901,0.8242027800490597,3024
2020,GO,96253,TRINDADE,84176,64282,19894,64282,2212,18876,0.7636618513590572,0.2363381486409428,0.2242444402204904,0.026278274092377873,0.513139137046189,43194
2020,GO,96318,TURVÂNIA,4804,4078,726,4078,49,109,0.8488759367194005,0.1511240632805995,0.022689425478767695,0.010199833472106578,0.8159866777685262,3920
2020,GO,96334,URUAÇU,27779,21627,6152,21627,295,830,0.778537744339249,0.22146225566075092,0.029878685337845136,0.010619532740559415,0.7380395262608446,20502
2020,GO,96350,URUANA,10203,8651,1552,8651,74,215,0.8478878761148682,0.15211212388513182,0.02107223365676762,0.00725276879349211,0.8195628736646084,8362
2020,GO,96377,URUTAÍ,3243,2937,306,2937,11,53,0.9056429232192414,0.09435707678075855,0.016342892383595438,0.0033919210607462227,0.8859081097748998,2873
2020,GO,96393,VARJÃO,3889,3218,671,3218,31,92,0.8274620725122139,0.17253792748778607,0.023656466958086913,0.007971200822833634,0.7958344047312934,3095
2020,GO,96415,VIANÓPOLIS,10244,8401,1843,8401,112,283,0.8200898086684889,0.17991019133151112,0.027625927372120267,0.010933229207340883,0.7815306520890277,8006
2020,GO,96458,ACREÚNA,14422,11677,2745,11677,161,405,0.8096657883788656,0.19033421162113437,0.02808209679656081,0.011163500208015532,0.7704201913742893,11111
2020,GO,96474,MINAÇU,21829,17017,4812,17017,143,549,0.779559301846168,0.22044069815383205,0.025150029776902286,0.006550918502908974,0.7478583535663567,16325
2020,GO,96512,MUNDO NOVO,4790,4038,752,4038,20,117,0.8430062630480167,0.1569937369519833,0.0244258872651357,0.0041753653444676405,0.8144050104384134,3901
2020,GO,96539,NOVA CRIXÁS,8904,7146,1758,7146,54,333,0.8025606469002695,0.19743935309973046,0.0373989218328841,0.006064690026954178,0.7590970350404312,6759
2020,GO,96555,NOVA GLÓRIA,6442,5527,915,5527,51,119,0.8579633654144676,0.14203663458553245,0.01847252406085067,0.007916796026078858,0.831574045327538,5357
2020,GO,96571,VICENTINÓPOLIS,6001,5249,752,5249,44,150,0.8746875520746542,0.12531244792534577,0.024995834027662055,0.0073321113147808694,0.8423596067322113,5055
2020,GO,96610,AMERICANO DO BRASIL,5036,4439,597,4439,37,151,0.8814535345512311,0.11854646544876886,0.029984114376489276,0.007347100873709293,0.8441223193010325,4251
2020,GO,96695,ARAGUAPAZ,6120,5141,979,5141,23,133,0.8400326797385621,0.1599673202614379,0.02173202614379085,0.003758169934640523,0.8145424836601307,4985
2020,GO,96717,ARENÓPOLIS,3264,2945,319,2945,13,58,0.9022671568627451,0.0977328431372549,0.017769607843137254,0.003982843137254902,0.8805147058823529,2874
2020,GO,96733,CACHOEIRA DOURADA,7059,5745,1314,5745,58,156,0.8138546536336592,0.18614534636634084,0.022099447513812154,0.008216461255135287,0.7835387448647118,5531
2020,GO,96750,DOVERLÂNDIA,5848,4964,884,4964,33,115,0.8488372093023255,0.1511627906976744,0.01966484268125855,0.005642954856361149,0.8235294117647058,4816
2020,GO,96776,SANTO ANTÔNIO DO DESCOBERTO,41021,32122,8899,32122,1264,1613,0.7830623339265255,0.21693766607347456,0.03932132322468979,0.030813485775578364,0.7129275249262573,29245
2020,GO,96814,INDIARA,11264,8643,2621,8643,215,519,0.7673117897727273,0.23268821022727273,0.046075994318181816,0.019087357954545456,0.7021484375,7909
2020,GO,96873,CAMPINAÇU,3517,3274,243,3274,18,70,0.9309070230309924,0.06909297696900768,0.0199033266988911,0.005117998294000569,0.9058856980381007,3186
2020,GO,96890,SANTA ISABEL,3687,3320,367,3320,15,48,0.9004610794684025,0.0995389205315975,0.013018714401952807,0.0040683482506102524,0.8833740168158395,3257
2020,GO,96911,ADELÂNDIA,2780,2557,223,2557,15,46,0.9197841726618705,0.0802158273381295,0.016546762589928057,0.00539568345323741,0.897841726618705,2496
2020,GO,96938,ÁGUA FRIA DE GOIÁS,4586,3978,608,3978,29,70,0.8674225904928042,0.13257740950719582,0.015263846489315308,0.006323593545573485,0.8458351504579154,3879
2020,MA,07005,ÁGUA DOCE DO MARANHÃO,11886,9143,2743,9143,81,284,0.7692242974928487,0.23077570250715126,0.023893656402490325,0.006814740030287734,0.7385159010600707,8778
2020,MA,07013,AFONSO CUNHA,6805,5686,1119,5686,25,136,0.8355620867009552,0.1644379132990448,0.019985304922850847,0.0036737692872887582,0.8119030124908155,5525
2020,MA,07021,ALTO ALEGRE DO MARANHÃO,18561,14312,4249,14312,99,438,0.7710791444426486,0.22892085555735145,0.02359786649426216,0.0053337643445935026,0.7421475136037929,13775
2020,MA,07030,ALCÂNTARA,17722,13672,4050,13672,177,435,0.771470488658165,0.228529511341835,0.024545762329308204,0.009987586051235751,0.736937140277621,13060
2020,MA,07048,ALTO ALEGRE DO PINDARÉ,21949,15913,6036,15913,116,618,0.7249988609959451,0.2750011390040549,0.02815618023600164,0.00528497881452458,0.6915577019454189,15179
2020,MA,07056,ALDEIAS ALTAS,18722,14444,4278,14444,133,635,0.7714987714987716,0.2285012285012285,0.03391731652601218,0.007103941886550582,0.7304775130862088,13676
2020,MA,07064,APICUM-AÇU,13124,11144,1980,11144,38,138,0.8491313623895154,0.1508686376104846,0.010515086863761049,0.0028954587016153614,0.835720816824139,10968
2020,MA,07072,ALTAMIRA DO MARANHÃO,5561,4574,987,4574,25,105,0.8225139363423845,0.17748606365761554,0.018881496133788887,0.004495594317568782,0.7991368458910268,4444
2020,MA,07080,AMAPÁ DO MARANHÃO,5799,4737,1062,4737,25,117,0.8168649767201241,0.18313502327987585,0.02017589239524056,0.004311088118641145,0.7923779962062425,4595
2020,MA,07099,ALTO PARNAÍBA,8162,6553,1609,6553,37,298,0.8028669443763783,0.19713305562362166,0.036510659152168584,0.004533202646410194,0.7618230825777995,6218
2020,MA,07102,ARAGUANÃ,8170,6273,1897,6273,25,157,0.7678090575275398,0.23219094247246022,0.019216646266829864,0.0030599755201958386,0.7455324357405141,6091
2020,MA,07110,AMARANTE DO MARANHÃO,25968,20847,5121,20847,112,955,0.8027957486136784,0.19720425138632164,0.03677603203943315,0.004313000616142945,0.7617067159581022,19780
2020,MA,07129,BACABEIRA,13552,12001,1551,12001,81,336,0.885551948051948,0.11444805194805195,0.024793388429752067,0.005976977567886659,0.8547815820543093,11584
2020,MA,07137,ANAJATUBA,17577,15395,2182,15395,123,596,0.8758604995164135,0.1241395004835865,0.03390794788644251,0.006997781191329579,0.8349547704386414,14676
2020,MA,07145,BACURITUBA,5153,4342,811,4342,23,82,0.8426159518726956,0.15738404812730447,0.015913060353192315,0.00446341936735882,0.8222394721521444,4237
2020,MA,07153,ANAPURUS,13895,12110,1785,12110,126,466,0.871536523929471,0.12846347607052896,0.033537243612810366,0.00906801007556675,0.8289312702410939,11518
2020,MA,07161,BELÁGUA,6452,5927,525,5927,35,236,0.9186298822070675,0.08137011779293242,0.0365778053316801,0.005424674519528828,0.8766274023558587,5656
2020,MA,07170,ARAIOSES,33562,25272,8290,25272,343,827,0.7529944580179966,0.24700554198200345,0.024640962993862106,0.010219891544008104,0.7181336034801263,24102
2020,MA,07188,BELA VISTA DO MARANHÃO,9892,7689,2203,7689,172,253,0.7772947836635665,0.22270521633643348,0.025576223210675292,0.017387788111605337,0.7343307723412859,7264
2020,MA,07196,ARARI,23655,17950,5705,17950,253,657,0.7588247727753118,0.24117522722468823,0.02777425491439442,0.010695413231874867,0.7203551046290425,17040
2020,MA,07200,BERNARDO DO MEARIM,5234,4262,972,4262,42,124,0.8142911730989683,0.18570882690103171,0.023691249522353842,0.008024455483377914,0.7825754680932365,4096
2020,MA,07218,AXIXÁ,9019,8297,722,8297,74,149,0.9199467790220646,0.08005322097793546,0.016520678567468677,0.008204900765051558,0.8952211996895443,8074
2020,MA,07226,CACHOEIRA GRANDE,8620,6879,1741,6879,22,120,0.7980278422273782,0.2019721577726218,0.013921113689095127,0.002552204176334107,0.7815545243619489,6737
2020,MA,07234,BACABAL,61894,51225,10669,51225,1205,1953,0.8276246485927553,0.17237535140724464,0.03155394707079846,0.019468769186027725,0.7766019323359292,48067
2020,MA,07242,DAVINÓPOLIS,12185,9436,2749,9436,98,210,0.7743947476405416,0.22560525235945836,0.01723430447271235,0.008042675420599098,0.7491177677472302,9128
2020,MA,07250,BACURI,13977,11087,2890,11087,86,287,0.7932317378550475,0.20676826214495242,0.02053373399155756,0.0061529655863203836,0.7665450382771697,10714
2020,MA,07269,BOM JESUS DAS SELVAS,21191,16925,4266,16925,64,459,0.7986881223160776,0.20131187768392242,0.021660138738143552,0.0030201500637062903,0.7740078335142277,16402
2020,MA,07277,BALSAS,59203,47017,12186,47017,539,1851,0.7941658361907336,0.20583416380926642,0.031265307501309056,0.009104268364778812,0.7537962603246458,44627
2020,MA,07285,BOM LUGAR,10105,8758,1347,8758,54,292,0.8666996536368134,0.13330034636318655,0.02889658584858981,0.005343889163780307,0.8324591786244433,8412
2020,MA,07293,BARÃO DE GRAJAÚ,14386,11783,2603,11783,96,485,0.8190601974141527,0.18093980258584735,0.03371333240650633,0.00667315445572084,0.7786737105519255,11202
2020,MA,07307,BREJO DE AREIA,7621,6289,1332,6289,27,233,0.8252197874294712,0.1747802125705288,0.03057341556226217,0.0035428421466999083,0.7911035297205091,6029
2020,MA,07315,BARRA DO CORDA,56807,45290,11517,45290,541,1985,0.797260900945306,0.20273909905469398,0.034942876758146,0.009523474219726442,0.7527945499674336,42764
2020,MA,07323,BOA VISTA DO GURUPI,6151,5040,1111,5040,14,117,0.8193789627702812,0.18062103722971876,0.019021297350024387,0.0022760526743618925,0.798081612745895,4909
2020,MA,07331,BARREIRINHAS,40911,35954,4957,35954,335,1297,0.8788345432768693,0.1211654567231307,0.03170296497274572,0.008188506758573489,0.8389430715455501,34322
2020,MA,07340,BURITICUPU,38075,30938,7137,30938,188,747,0.812554169402495,0.18744583059750491,0.019619172685489166,0.004937623112278398,0.7879973736047275,30003
2020,MA,07358,BENEDITO LEITE,4049,3596,453,3596,15,109,0.8881205235860706,0.11187947641392937,0.02692022721659669,0.0037046184243022967,0.8574956779451717,3472
2020,MA,07366,BURITIRANA,11711,9643,2068,9643,80,270,0.8234138843822048,0.17658611561779525,0.023055247203483904,0.006831184356587823,0.793527452822133,9293
2020,MA,07374,BEQUIMÃO,18708,15260,3448,15260,244,400,0.8156938208253154,0.18430617917468461,0.021381227282446014,0.013042548642292068,0.7812700449005773,14616
2020,MA,07382,CAMPESTRE DO MARANHÃO,10090,7850,2240,7850,33,186,0.777998017839445,0.222001982160555,0.018434093161546084,0.0032705649157581764,0.7562933597621407,7631
2020,MA,07390,BREJO,22581,19603,2978,19603,154,712,0.8681192152694743,0.13188078473052567,0.03153093308533723,0.006819892830255524,0.8297683893538815,18737
2020,MA,07404,CAPINZAL DO NORTE,9092,7563,1529,7563,85,327,0.8318301803783545,0.1681698196216454,0.03596568411790585,0.009348878134623845,0.7865156181258249,7151
2020,MA,07412,BURITI,21759,17066,4693,17066,141,556,0.7843191323130658,0.21568086768693415,0.025552644882577323,0.00648007720943058,0.7522864102210579,16369
2020,MA,07420,CENTRAL DO MARANHÃO,7740,6038,1702,6038,33,281,0.7801033591731266,0.21989664082687338,0.03630490956072351,0.004263565891472868,0.7395348837209302,5724
2020,MA,07439,BURITI BRAVO,18366,13722,4644,13722,91,909,0.747141457040183,0.2528585429598171,0.04949362953283241,0.004954807797016226,0.6926930197103344,12722
2020,MA,07447,CENTRO DO GUILHERME,7402,5970,1432,5970,150,143,0.8065387733045123,0.1934612266954877,0.01931910294514996,0.02026479329910835,0.766954877060254,5677
2020,MA,07455,CAJAPIÓ,9491,8016,1475,8016,57,238,0.8445896112106206,0.1554103887893794,0.02507638815720156,0.0060056896006743235,0.8135075334527447,7721
2020,MA,07463,CENTRO NOVO DO MARANHÃO,11732,9494,2238,9494,37,233,0.8092396863279918,0.19076031367200819,0.01986021138765769,0.0031537674735765426,0.7862257074667576,9224
2020,MA,07471,CAJARI,15167,13043,2124,13043,58,318,0.8599591217775433,0.14004087822245664,0.02096657216324916,0.0038240917782026767,0.8351684578360915,12667
2020,MA,07480,CIDELÂNDIA,11287,8858,2429,8858,92,343,0.7847966687339417,0.21520333126605828,0.030388943031806503,0.008150970142641977,0.7462567555594932,8423
2020,MA,07498,CÂNDIDO MENDES,15936,12625,3311,12625,70,305,0.7922314257028112,0.20776857429718876,0.019139056224899597,0.004392570281124498,0.7686997991967871,12250
2020,MA,07501,CONCEIÇÃO DO LAGO-AÇU,11561,9395,2166,9395,56,269,0.8126459648819306,0.18735403511806936,0.023267883401089873,0.0048438716374016085,0.7845342098434391,9070
2020,MA,07510,CANTANHEDE,13998,11055,2943,11055,82,339,0.7897556793827689,0.21024432061723103,0.024217745392198887,0.005857979711387341,0.7596799542791828,10634
2020,MA,07528,FEIRA NOVA DO MARANHÃO,6059,5456,603,5456,31,161,0.9004786268361116,0.09952137316388843,0.02657204159102162,0.005116355834296088,0.8687902294107939,5264
2020,MA,07536,CAROLINA,18642,14732,3910,14732,114,409,0.7902585559489326,0.20974144405106748,0.02193970604012445,0.006115223688445446,0.7622036262203626,14209
2020,MA,07544,FERNANDO FALCÃO,8861,8165,696,8165,22,143,0.9214535605462137,0.07854643945378625,0.016138133393522176,0.0024827897528495657,0.902832637399842,8000
2020,MA,07552,CARUTAPERA,18097,14284,3813,14284,92,408,0.7893020942697685,0.21069790573023153,0.022545173233132564,0.0050837155329612645,0.7616732055036747,13784
2020,MA,07560,FORMOSA DA SERRA NEGRA,11901,10754,1147,10754,46,268,0.9036215444080329,0.09637845559196706,0.022519116040668852,0.003865221409965549,0.8772372069573985,10440
2020,MA,07579,CAXIAS,101000,84362,16638,84362,1293,3775,0.8352673267326732,0.16473267326732674,0.037376237623762375,0.012801980198019801,0.7850891089108911,79294
2020,MA,07595,CEDRAL,9111,7311,1800,7311,42,152,0.8024366150806718,0.1975633849193283,0.01668313028207661,0.004609812314784327,0.7811436724838108,7117
2020,MA,07609,GOVERNADOR EDISON LOBÃO,14697,12080,2617,12080,110,376,0.8219364496155678,0.1780635503844322,0.025583452405252772,0.007484520650472885,0.7888684765598422,11594
2020,MA,07617,CHAPADINHA,49980,42576,7404,42576,420,1360,0.8518607442977191,0.14813925570228093,0.027210884353741496,0.008403361344537815,0.8162464985994398,40796
2020,MA,07625,GOVERNADOR LUIZ ROCHA,6275,4974,1301,4974,42,145,0.7926693227091633,0.20733067729083665,0.023107569721115537,0.006693227091633466,0.7628685258964143,4787
2020,MA,07633,CODÓ,72921,56882,16039,56882,623,2606,0.7800496427640872,0.21995035723591283,0.035737304754460304,0.008543492272459237,0.7357688457371676,53653
2020,MA,07641,GOVERNADOR NEWTON BELLO,8010,6115,1895,6115,28,142,0.7634207240948814,0.2365792759051186,0.01772784019975031,0.003495630461922597,0.7421972534332085,5945
2020,MA,07650,COELHO NETO,29901,24878,5023,24878,307,996,0.832012307280693,0.16798769271930705,0.033309922745058694,0.010267215143306243,0.788435169392328,23575
2020,MA,07668,GOVERNADOR NUNES FREIRE,17641,14026,3615,14026,48,438,0.7950796440111105,0.20492035598888952,0.024828524460064623,0.002720934187404342,0.7675301853636415,13540
2020,MA,07676,COLINAS,24945,21111,3834,21111,211,939,0.8463018641010223,0.15369813589897774,0.03764281419122069,0.008458608939667269,0.8002004409701343,19961
2020,MA,07684,IGARAPÉ DO MEIO,11805,9108,2697,9108,57,245,0.7715374841168996,0.22846251588310038,0.02075391783142736,0.0048284625158831005,0.7459551037695892,8806
2020,MA,07692,COROATÁ,42304,34109,8195,34109,334,1590,0.8062830937972768,0.19371690620272314,0.037585098335854765,0.007895234493192134,0.76080276096823,32185
2020,MA,07706,ITAIPAVA DO GRAJAÚ,9022,8083,939,8083,9,137,0.8959210818000444,0.10407891819995567,0.015185103081356684,0.0009975615162935048,0.8797384172023941,7937
2020,MA,07714,CURURUPU,26675,19975,6700,19975,215,643,0.7488284910965324,0.2511715089034677,0.024104967197750703,0.008059981255857544,0.7166635426429241,19117
2020,MA,07722,ITINGA DO MARANHÃO,18578,14784,3794,14784,101,462,0.7957799547852299,0.20422004521477016,0.024868123587038434,0.0054365378404564535,0.765475293357735,14221
2020,MA,07730,DOM PEDRO,18040,14466,3574,14466,111,435,0.8018847006651885,0.19811529933481153,0.024113082039911308,0.0061529933481152994,0.7716186252771619,13920
2020,MA,07749,JATOBÁ,7022,5784,1238,5784,27,254,0.8236969524352037,0.17630304756479637,0.03617203076046711,0.0038450583879236686,0.7836798632868128,5503
2020,MA,07757,DUQUE BACELAR,9717,7647,2070,7647,56,225,0.7869712874343934,0.21302871256560668,0.02315529484408768,0.0057630956056396,0.758052896984666,7366
2020,MA,07765,JENIPAPO DOS VIEIRAS,11999,10725,1274,10725,43,371,0.8938244853737811,0.10617551462621885,0.030919243270272522,0.0035836319693307774,0.8593216101341778,10311
2020,MA,07773,ESPERANTINÓPOLIS,13415,11336,2079,11336,97,437,0.8450242266120015,0.1549757733879985,0.03257547521431234,0.007230711889675736,0.8052180395080134,10802
2020,MA,07781,JUNCO DO MARANHÃO,4978,4335,643,4335,12,78,0.8708316593009241,0.12916834069907593,0.01566894335074327,0.0024106066693451184,0.8527521092808357,4245
2020,MA,07790,FORTALEZA DOS NOGUEIRAS,9577,8429,1148,8429,97,258,0.8801294768716718,0.11987052312832829,0.02693954265427587,0.010128432703351781,0.843061501514044,8074
2020,MA,07803,LAGO DOS RODRIGUES,8328,6741,1587,6741,78,181,0.8094380403458213,0.1905619596541787,0.021733909702209415,0.009365994236311239,0.7783381364073007,6482
2020,MA,07811,FORTUNA,12554,9780,2774,9780,76,452,0.7790345706547714,0.22096542934522861,0.03600446072964792,0.0060538473793213315,0.7369762625458022,9252
2020,MA,07820,LAGOA DO MATO,8645,6726,1919,6726,53,223,0.778021978021978,0.22197802197802197,0.025795257374204742,0.006130711393869288,0.746096009253904,6450
2020,MA,07838,GODOFREDO VIANA,8608,6858,1750,6858,55,197,0.7967007434944238,0.2032992565055762,0.022885687732342008,0.006389405204460966,0.7674256505576208,6606
2020,MA,07846,LAGOA GRANDE DO MARANHÃO,9363,7761,1602,7761,19,270,0.8289009932713873,0.1710990067286126,0.028836911246395387,0.002029264124746342,0.7980348179002457,7472
2020,MA,07854,GONÇALVES DIAS,13441,10715,2726,10715,55,330,0.7971877092478238,0.2028122907521762,0.024551744661855515,0.0040919574436425864,0.7685440071423257,10330
2020,MA,07862,LAJEADO NOVO,5700,5167,533,5167,21,54,0.9064912280701755,0.09350877192982456,0.009473684210526316,0.0036842105263157894,0.8933333333333333,5092
2020,MA,07870,GOVERNADOR ARCHER,8591,6872,1719,6872,38,177,0.7999068792922827,0.20009312070771737,0.020602956582470026,0.004423233616575486,0.7748806890932372,6657
2020,MA,07889,MARACAÇUMÉ,13716,11700,2016,11700,65,287,0.8530183727034121,0.14698162729658792,0.020924467774861476,0.0047389909594634004,0.8273549139690872,11348
2020,MA,07897,GOVERNADOR EUGÊNIO BARROS,11524,8892,2632,8892,61,218,0.7716070808746963,0.2283929191253037,0.018917042693509196,0.005293300937174592,0.7473967372440125,8613
2020,MA,07900,MARAJÁ DO SENA,6531,5306,1225,5306,47,193,0.812433011789925,0.18756698821007503,0.029551370387383247,0.0071964477109171645,0.7756851936916246,5066
2020,MA,07919,GRAÇA ARANHA,6111,5080,1031,5080,14,66,0.83128784159712,0.16871215840288006,0.010800196367206676,0.002290950744558992,0.8181966944853543,5000
2020,MA,07927,MARANHÃOZINHO,7878,6298,1580,6298,125,194,0.7994414826097994,0.20055851739020056,0.024625539477024627,0.015866971312515868,0.758948971820259,5979
2020,MA,07935,GRAJAÚ,42766,36081,6685,36081,378,1250,0.8436842351400645,0.15631576485993545,0.029228826637983443,0.008838797175326193,0.8056166113267549,34453
2020,MA,07943,MATÕES DO NORTE,6150,5465,685,5465,34,173,0.8886178861788618,0.11138211382113822,0.028130081300813008,0.0055284552845528455,0.854959349593496,5258
2020,MA,07951,GUIMARÃES,9185,7504,1681,7504,109,295,0.816984213391399,0.183015786608601,0.032117583015786606,0.01186717474142624,0.7729994556341862,7100
2020,MA,07960,MILAGRES DO MARANHÃO,5964,5043,921,5043,23,206,0.8455734406438632,0.15442655935613683,0.03454057679409792,0.0038564721663313212,0.8071763916834339,4814
2020,MA,07978,HUMBERTO DE CAMPOS,22581,18133,4448,18133,96,731,0.8030202382533989,0.19697976174660112,0.0323723484345246,0.004251361764315132,0.7663965280545592,17306
2020,MA,07986,NOVA COLINAS,4291,3745,546,3745,22,236,0.8727569331158238,0.1272430668841762,0.05499883477044978,0.005127010020974132,0.8126310883243999,3487
2020,MA,07994,ICATU,19438,17654,1784,17654,65,379,0.9082210103920156,0.09177898960798436,0.01949789072949892,0.0033439654285420312,0.8853791542339747,17210
2020,MA,08001,NOVA OLINDA DO MARANHÃO,13281,10261,3020,10261,86,341,0.7726074843761765,0.2273925156238235,0.025675777426398615,0.0064754160078307355,0.7404562909419471,9834
2020,MA,08010,IGARAPÉ GRANDE,7657,6704,953,6704,112,242,0.8755387227373645,0.12446127726263549,0.03160506725871751,0.014627138566018022,0.829306516912629,6350
2020,MA,08028,OLINDA NOVA DO MARANHÃO,11233,8871,2362,8871,68,295,0.789726698121606,0.21027330187839402,0.026261906881509835,0.006053592094720912,0.7574111991453752,8508
2020,MA,08036,IMPERATRIZ,169217,137703,31514,137703,1839,4311,0.813765756395634,0.186234243604366,0.02547616374241359,0.010867702417605795,0.7774218902356146,131553
2020,MA,08044,PAULINO NEVES,14449,11744,2705,11744,55,276,0.8127898124437677,0.18721018755623225,0.019101667935497266,0.003806491798740397,0.78988165270953,11413
2020,MA,08052,SÃO LUÍS GONZAGA DO MARANHÃO,16460,13804,2656,13804,84,528,0.8386391251518833,0.16136087484811665,0.03207776427703524,0.005103280680437424,0.8014580801944107,13192
2020,MA,08060,PEDRO DO ROSÁRIO,18405,14448,3957,14448,77,515,0.7850040749796251,0.2149959250203749,0.02798152675903287,0.004183645748437924,0.7528389024721543,13856
2020,MA,08079,ITAPECURU MIRIM,42583,35333,7250,35333,335,1623,0.8297442641429679,0.17025573585703216,0.03811380128220182,0.007866989174083554,0.7837634736866825,33375
2020,MA,08087,PERITORÓ,15155,13024,2131,13024,100,422,0.8593863411415374,0.14061365885846255,0.027845595513032003,0.006598482349059716,0.8249422632794458,12502
2020,MA,08095,JOÃO LISBOA,18848,16307,2541,16307,167,695,0.8651846349745331,0.1348153650254669,0.036873938879456704,0.008860356536502547,0.8194503395585738,15445
2020,MA,08109,PORTO RICO DO MARANHÃO,6972,5925,1047,5925,29,127,0.8498278829604131,0.1501721170395869,0.01821572002294894,0.004159495123350545,0.8274526678141136,5769
2020,MA,08117,JOSELÂNDIA,10682,9389,1293,9389,46,155,0.8789552518255008,0.12104474817449916,0.014510391312488298,0.004306309679835237,0.8601385508331774,9188
2020,MA,08125,PRESIDENTE MÉDICI,5215,4111,1104,4111,38,121,0.7883029721955896,0.21169702780441035,0.023202301054650046,0.007286673058485139,0.7578139980824544,3952
2020,MA,08133,LAGO DA PEDRA,31090,26636,4454,26636,171,738,0.8567385011257639,0.1432614988742361,0.023737536185268575,0.00550016082341589,0.8275008041170795,25727
2020,MA,08141,PRESIDENTE SARNEY,15377,11669,3708,11669,62,425,0.7588606360148273,0.24113936398517266,0.02763868114716785,0.00403199583793978,0.7271899590297197,11182
2020,MA,08150,LAGO DO JUNCO,8446,6742,1704,6742,61,235,0.7982476912147762,0.20175230878522377,0.027823821927539665,0.007222353776935827,0.7632015155103007,6446
2020,MA,08168,RAPOSA,19095,16403,2692,16403,240,458,0.8590206860434669,0.14097931395653313,0.02398533647551715,0.012568735271013355,0.8224666142969363,15705
2020,MA,08176,LAGO VERDE,13033,10318,2715,10318,55,267,0.7916826517302232,0.20831734826977671,0.02048645745415484,0.004220056778945753,0.7669761374971227,9996
2020,MA,08184,RIBAMAR FIQUENE,6771,5537,1234,5537,23,104,0.8177521784079161,0.1822478215920839,0.015359621916998967,0.0033968394624132327,0.7989957170285039,5410
2020,MA,08192,LIMA CAMPOS,10569,8545,2024,8545,80,282,0.8084965465039265,0.19150345349607342,0.026681805279591256,0.0075693064622953925,0.7742454347620399,8183
2020,MA,08206,SANTA FILOMENA DO MARANHÃO,5424,4945,479,4945,27,73,0.911688790560472,0.08831120943952803,0.013458702064896756,0.00497787610619469,0.8932522123893806,4845
2020,MA,08214,LORETO,8512,7073,1439,7073,49,201,0.8309445488721805,0.16905545112781956,0.023613721804511278,0.005756578947368421,0.8015742481203008,6823
2020,MA,08222,SANTANA DO MARANHÃO,8523,6572,1951,6572,31,180,0.7710899917869295,0.2289100082130705,0.021119324181626188,0.003637216942391177,0.7463334506629121,6361
2020,MA,08230,LUÍS DOMINGUES,5863,4720,1143,4720,39,133,0.8050486099266587,0.19495139007334128,0.02268463244073,0.0066518847006651885,0.7757120927852635,4548
2020,MA,08249,SANTO AMARO DO MARANHÃO,10921,9642,1279,9642,64,455,0.8828861825840124,0.11711381741598755,0.0416628513872356,0.005860269206116656,0.8353630619906602,9123
2020,MA,08257,MAGALHÃES DE ALMEIDA,13247,10143,3104,10143,96,329,0.7656827961047784,0.23431720389522157,0.02483581188193553,0.007246923831810976,0.733600060391032,9718
