municipality_id_tse,total_per_cand_2020,total_per_cand_2024,legal_per_cand_2020,legal_per_cand_2024,marketing_per_cand_2020,marketing_per_cand_2024,traditional_marketing_per_cand_2020,traditional_marketing_per_cand_2024,online_marketing_per_cand_2020,online_marketing_per_cand_2024,delta_total_per_cand,delta_legal_per_cand,delta_marketing_per_cand,delta_traditional_marketing_per_cand,delta_online_marketing_per_cand,cod_ibge
00558,65235.67424645106,124272.0475,9012.32240165249,21030.0,19854.23208248235,28826.575,19639.6529776811,28389.075,214.5791048012497,437.5,59036.37325354894,12017.67759834751,8972.34291751765,8749.4220223189,222.9208951987503,1101807
00566,40448.64448717958,74513.16,10248.298045307685,3500.6,7484.115766750563,24841.83666666667,7484.115766750563,23383.503333333338,0.0,1458.3333333333333,34064.51551282042,-6747.698045307685,17357.72089991611,15899.387566582775,1458.3333333333333,1101708
00574,32206.422459799047,127456.77200000003,669.4868069798991,28559.93,18259.995165450986,39470.112,18259.995165450986,39470.112,0.0,0.0,95250.34954020099,27890.443193020103,21210.116834549015,21210.116834549015,0.0,1101302
00582,65767.40727636349,117600.0,514.9898515229993,9000.0,20572.40259675956,38565.0,20430.780387590734,38565.0,141.6222091688248,0.0,51832.59272363651,8485.010148477,17992.59740324044,18134.219612409266,-141.6222091688248,1101500
00590,77955.59420014327,166087.7,12060.41858535424,27500.0,34986.28617933504,82035.55,34986.28617933504,81535.55,0.0,500.0,88132.10579985674,15439.58141464576,47049.263820664964,46549.263820664964,500.0,1101609
00604,45453.90552766008,90843.0425,3647.844781621245,6375.0,14400.40372321187,46066.17,14400.40372321187,45733.7,0.0,332.47,45389.13697233992,2727.155218378755,31665.766276788127,31333.296276788125,332.47,1101203
00612,75002.95889568998,119286.29,2145.791048012497,4500.0,33169.294693609496,36630.666666666664,33169.294693609496,36480.666666666664,0.0,150.0,44283.33110431001,2354.208951987503,3461.3719730571684,3311.3719730571684,150.0,1101005
00620,80187.33598147944,182826.38999999998,9441.480611254987,43000.0,27217.642811200116,40321.445,27217.642811200116,24463.0,0.0,15858.445,102639.05401852055,33558.519388745015,13103.802188799884,-2754.642811200116,15858.445,1100601
00639,88613.73983767508,170918.85,11520.322978569495,28354.666666666668,43074.65241362383,63571.76666666666,43074.65241362383,62621.76666666666,0.0,950.0,82305.11016232493,16834.34368809717,20497.114253042833,19547.114253042833,950.0,1100403
00647,109353.72184875305,126280.23333333334,12231.008973671234,20274.666666666668,24805.77367323407,30920.0,24805.77367323407,30920.0,0.0,0.0,16926.51148458029,8043.6576929954335,6114.226326765929,6114.226326765929,0.0,1100262
00655,45877.15508703277,131557.57,1802.4644803304975,22250.0,12587.536447880606,46767.5,12587.536447880606,46767.5,0.0,0.0,85680.41491296724,20447.5355196695,34179.96355211939,34179.96355211939,0.0,1100072
00663,110773.96086128318,172586.72999999998,12551.804735349104,14040.0,17789.95963638385,44101.0,17474.52835232601,41186.0,315.4312840578371,2915.0,61812.7691387168,1488.1952646508962,26311.04036361615,23711.47164767399,2599.5687159421627,1101401
00671,162696.26981732607,122163.65400000001,47028.22950376589,15800.0,44789.24675053821,31737.52,44789.24675053821,31567.52,0.0,170.0,-40532.61581732606,-31228.22950376589,-13051.726750538208,-13221.726750538208,170.0,1100700
00680,111033.0833695546,244295.15,6129.988576409702,20000.0,41358.191238497675,102508.75,40765.952909246225,98508.75,592.2383292514493,4000.0,133262.0666304454,13870.011423590298,61150.558761502325,57742.797090753775,3407.761670748551,1100940
00698,58795.32918181207,111025.66000000002,3862.423886422495,11666.666666666666,19280.911047110178,27002.5,19280.911047110178,26852.5,0.0,150.0,52230.33081818795,7804.242780244171,7721.588952889822,7571.588952889822,150.0,1101757
00701,38284.82192783242,104920.81333333335,3647.844781621245,17600.0,7733.121943126126,23733.066666666666,7733.121943126126,23733.066666666666,0.0,0.0,66635.99140550094,13952.155218378755,15999.944723540539,15999.944723540539,0.0,1101450
00710,48416.1056957099,91150.0,6128.379233123692,7633.333333333333,10425.969544083122,11819.0,10425.969544083122,11485.666666666666,0.0,333.3333333333333,42733.8943042901,1504.9541002096412,1393.030455916878,1059.6971225835441,333.3333333333333,1101484
00728,48189.85348760746,82106.14800000002,14126.815364590275,5200.0,5880.540367078249,21868.112,2108.2397046722785,21648.112,3772.30066240597,220.0,33916.29451239255,-8926.815364590275,15987.571632921752,19539.87229532772,-3552.30066240597,1101476
00736,46273.96892985216,66472.345,1609.3432860093728,16015.0,18387.229845642887,27203.1,18210.202084181856,27203.1,177.02776146103102,0.0,20198.37607014784,14405.656713990627,8815.870154357111,8992.897915818143,-177.02776146103102,1100379
00744,98626.44676308116,84282.41500000001,10621.665687661862,0.0,42784.16595049913,41555.415,42397.923561856885,41355.415,386.24238864224947,200.0,-14344.031763081148,-10621.665687661862,-1228.7509504991322,-1042.5085618568846,-186.24238864224947,1101435
00752,77254.76060463848,115438.80666666669,3004.107467217496,31666.666666666668,16675.581679837425,20850.5,16675.581679837425,19850.5,0.0,1000.0,38184.04606202821,28662.559199449173,4174.918320162575,3174.9183201625747,1000.0,1101559
00779,61436.63359432117,235223.96000000005,1901.76739845042,21690.073333333334,25754.719723142924,64910.15,25077.508068390183,57818.18333333333,677.2116547527442,7091.966666666667,173787.32640567888,19788.305934882912,39155.43027685708,32740.675264943144,6414.755011913923,1100452
00787,37225.60045727964,76938.22333333333,5471.767172431868,5000.0,2436.5457350181905,32637.333333333332,2436.5457350181905,32637.333333333332,0.0,0.0,39712.62287605369,-471.76717243186795,30200.787598315143,30200.787598315143,0.0,1101468
00795,79300.40651154472,361570.0,9173.256730253426,5012.6,23107.17942726919,124978.49,22304.1300022968,116838.55,803.049424972389,8139.9400000000005,282269.5934884553,-4160.656730253426,101871.31057273081,94534.4199977032,7336.890575027612,1101492
00809,78423.51719792363,193565.84999999998,16479.675248735977,6666.666666666667,27886.3914660595,74951.48333333334,27886.3914660595,74284.81666666667,0.0,666.6666666666666,115142.33280207634,-9813.00858206931,47065.09186727383,46398.42520060716,666.6666666666666,1100924
01007,21593.058408543733,116205.66666666667,0.0,5166.666666666667,3361.8537507421397,54458.333333333336,3361.8537507421397,51543.333333333336,0.0,2915.0,94612.60825812294,5166.666666666667,51096.47958259119,48181.47958259119,2915.0,1200138
01015,62588.56418168244,84829.79999999999,0.0,0.0,20645.518280929537,38694.15,20645.518280929537,38694.15,0.0,0.0,22241.235818317546,0.0,18048.631719070465,18048.631719070465,0.0,1200179
01023,64059.82967617611,142463.64,10608.790941373785,15500.0,18240.70879551145,46811.95,18240.70879551145,46811.95,0.0,0.0,78403.81032382391,4891.209058626215,28571.241204488546,28571.241204488546,0.0,1200807
01031,36574.906273719134,49454.659999999996,7724.84777284499,4333.333333333333,2665.0724816315214,10026.666666666666,2665.0724816315214,10026.666666666666,0.0,0.0,12879.753726280862,-3391.5144395116567,7361.594185035145,7361.594185035145,0.0,1200435
01040,42647.59707924838,109372.05,2574.9492576149964,6000.0,0.0,27832.5,0.0,27832.5,0.0,0.0,66724.45292075162,3425.0507423850036,27832.5,27832.5,0.0,1200351
01058,147878.47754841004,150977.88,16308.011964894979,36346.0,41609.463370219935,53749.5,39463.672322207436,53749.5,2145.791048012497,0.0,3099.4024515899655,20037.988035105023,12140.036629780065,14285.827677792564,-2145.791048012497,1200104
01066,90100.69321052075,94853.55,10299.797030459986,5000.0,24050.026066124068,24950.0,24050.026066124068,24950.0,0.0,0.0,4752.85678947925,-5299.797030459986,899.9739338759318,899.9739338759318,0.0,1200393
01074,631795.3177347527,950848.8500000001,69562.25419446913,115500.0,254624.2221237371,191445.13,251791.7779403606,188175.5,2832.4441833764963,3269.63,319053.5322652474,45937.74580553087,-63179.09212373709,-63616.2779403606,437.1858166235038,1200203
01082,40407.26247766045,122950.0,1287.4746288074982,10000.0,2368.953317005797,17834.466666666667,2368.953317005797,17834.466666666667,0.0,0.0,82542.73752233955,8712.525371192502,15465.51334966087,15465.51334966087,0.0,1200427
01090,80902.4165566475,120245.12,4291.582096024994,7166.666666666667,11647.353808611835,30321.960000000003,11647.353808611835,29335.293333333335,0.0,986.6666666666666,39342.7034433525,2875.084570641673,18674.606191388168,17687.9395247215,986.6666666666666,1200336
01104,54707.01143439215,123616.66666666667,1287.4746288074982,0.0,15005.774293677154,53503.333333333336,15005.774293677154,53503.333333333336,0.0,0.0,68909.65523227453,-1287.4746288074982,38497.55903965618,38497.55903965618,0.0,1200328
01112,91540.96210958855,96676.86666666668,3218.6865720187457,8333.333333333334,32487.806477298065,42141.933333333334,32487.806477298065,41808.6,0.0,333.3333333333333,5135.904557078131,5114.646761314589,9654.12685603527,9320.793522701933,333.3333333333333,1200252
01120,52094.6835696163,154500.0,1287.4746288074982,0.0,9277.381240858233,44679.0,9035.979747956826,44679.0,241.40149290140593,0.0,102405.3164303837,-1287.4746288074982,35401.61875914177,35643.02025204318,-241.40149290140593,1200013
01139,69398.13336616188,189306.2525,2248.896307869498,28375.0,20521.347790354197,33123.125,17302.661218335452,32373.125,3218.6865720187457,750.0,119908.11913383812,26126.103692130502,12601.777209645803,15070.463781664548,-2468.6865720187457,1200302
01392,295135.3096208804,363474.50000000006,52234.68494018993,116375.0,72382.55933134544,161804.7775,61990.799827399205,133705.2775,10391.759503946236,28099.5,68339.19037911965,64140.31505981007,89422.21816865455,71714.4776726008,17707.740496053764,1200401
01457,131330.00823867478,358823.995,9656.059716056237,22500.0,32688.980825422383,127575.0,32688.980825422383,92575.0,0.0,35000.0,227493.9867613252,12843.940283943763,94886.01917457761,59886.01917457762,35000.0,1200500
01473,110932.84595943328,172611.37,10085.217925658737,8425.699999999999,19135.66674265231,44995.666666666664,19135.66674265231,41162.333333333336,0.0,3833.3333333333335,61678.524040566714,-1659.517925658738,25859.999924014355,22026.666590681027,3833.3333333333335,1200609
01490,81128.08940116697,140545.8,4828.029858028119,13666.666666666666,15519.219175645585,53474.9,13588.007232434336,52874.9,1931.2119432112474,600.0,59417.710598833015,8838.636808638548,37955.680824354415,39286.89276756567,-1331.2119432112474,1200708
01511,99173.4786394286,278166.6666666667,643.7373144037491,33333.333333333336,34503.67631472655,78613.58666666667,34503.67631472655,78446.92,0.0,166.66666666666666,178993.18802723807,32689.596018929587,44109.91035194012,43943.243685273446,166.66666666666666,1200385
01538,102540.66961624447,125998.52000000002,2574.9492576149964,20000.0,40040.718450838955,40657.8,40040.718450838955,40657.8,0.0,0.0,23457.850383755547,17425.050742385003,617.0815491610483,617.0815491610483,0.0,1200450
01554,105248.79782441257,159650.20333333334,2574.9492576149964,6666.666666666667,22904.173646485393,40626.666666666664,22904.173646485393,39960.0,0.0,666.6666666666666,54401.40550892077,4091.7174090516705,17722.49302018127,17055.826353514607,666.6666666666666,1200344
01570,52492.27182842492,91007.5,0.0,0.0,3070.884484631645,27545.0,2375.648185075596,27545.0,695.2362995560491,0.0,38515.22817157508,0.0,24474.115515368354,25169.351814924405,-695.2362995560491,1200054
02003,72128.65032896675,98944.86,3004.107467217496,22000.0,12522.836556200933,24960.879999999997,11449.941032194685,24806.9,1072.8955240062485,153.98,26816.209671033255,18995.892532782505,12438.043443799064,13356.958967805316,-918.9155240062485,1300144
02011,44479.53185383229,113892.87250000003,3476.181497780245,5525.0,9591.673109869573,35501.475,8304.198481062076,31607.5,1287.4746288074982,3893.975,69413.34064616774,2048.818502219755,25909.801890130424,23303.301518937922,2606.500371192502,1303205
02020,47399.98780283405,143730.0,5770.332538852327,23922.165,10728.955240062485,8320.0,10728.955240062485,8320.0,0.0,0.0,96330.01219716595,18151.832461147675,-2408.9552400624852,-2408.9552400624852,0.0,1301654
02038,188747.48207273707,201842.60499999998,51498.98515229993,13750.0,47478.201886534116,55429.0,47478.201886534116,55429.0,0.0,0.0,13095.122927262913,-37748.98515229993,7950.798113465884,7950.798113465884,0.0,1300102
02046,88403.7501507673,79335.98333333334,9012.322401652487,8333.333333333334,33900.33222932701,22200.0,33886.33223021335,22200.0,13.999999113652738,0.0,-9067.766817433963,-678.9890683191534,-11700.33222932701,-11686.332230213353,-13.999999113652738,1301159
02054,97811.08693486633,142444.78000000003,6866.531353639991,7663.825,8618.355165237394,28175.0,8618.355165237394,28175.0,0.0,0.0,44633.6930651337,797.293646360009,19556.644834762606,19556.644834762606,0.0,1300201
02070,141321.10104001247,118856.66666666667,31127.91783799329,20666.666666666668,30170.358582817713,28433.333333333332,27917.27798240459,26766.666666666668,2253.080600413122,1666.6666666666667,-22464.434373345794,-10461.251171326621,-1737.0252494843808,-1150.6113157379223,-586.4139337464551,1300300
02097,58796.754416226155,135652.62,12655.875601177708,10000.0,11411.302201951334,35515.0,11372.677963087108,35515.0,38.62423886422495,0.0,76855.86558377385,-2655.8756011777077,24103.697798048666,24142.32203691289,-38.62423886422495,1300409
02119,82588.51478844428,150524.02333333332,6737.783890759241,13333.333333333334,17848.68993736795,33137.49,17848.68993736795,32504.156666666666,0.0,633.3333333333334,67935.50854488903,6595.549442574093,15288.800062632046,14655.466729298714,633.3333333333334,1300508
02135,119848.29662422324,234829.53333333333,8023.812256400379,16750.0,37848.689897323886,81446.66666666667,37333.70004580089,81113.33333333333,514.9898515229993,333.3333333333333,114981.23670911009,8726.187743599621,43597.976769342786,43779.63328753244,-181.65651818966597,1300607
02151,64260.00451483025,343842.26666666666,15127.826888488105,53966.666666666664,13431.793644139027,47245.86666666667,13431.793644139027,47079.200000000004,0.0,166.66666666666666,279582.2621518364,38838.83977817856,33814.07302252764,33647.40635586098,166.66666666666666,1300706
02178,100905.56653786192,127529.8,10042.302104698487,14000.0,20468.271648781607,27516.666666666668,20468.271648781607,27516.666666666668,0.0,0.0,26624.233462138087,3957.697895301513,7048.395017885061,7048.395017885061,0.0,1300805
02194,82825.38866223437,165061.32499999998,12660.167183273734,26500.0,17182.37890113911,43601.0,17182.37890113911,38601.0,0.0,5000.0,82235.93633776561,13839.832816726266,26418.62109886089,21418.62109886089,5000.0,1300904
02216,142801.66467627537,223062.205,9956.470462777987,2500.0,24440.56003686234,73966.0,24440.56003686234,73966.0,0.0,0.0,80260.54032372462,-7456.4704627779865,49525.43996313766,49525.43996313766,0.0,1301001
02232,133868.63783701113,177640.12799999997,4892.403589468494,14415.0,63506.88764754512,61768.44,63506.88764754512,61768.44,0.0,0.0,43771.49016298883,9522.596410531507,-1738.4476475451156,-1738.4476475451156,0.0,1301100
02259,119692.6937280602,549108.7075000001,7145.484189881616,23500.0,52823.53132556932,208937.4725,52823.53132556932,204562.4725,0.0,4375.0,429416.0137719399,16354.515810118384,156113.94117443069,151738.94117443069,4375.0,1301209
02275,69160.85179207267,261459.49000000002,4828.029858028119,109200.0,13882.774548699816,23357.825,13882.774548699816,23357.825,0.0,0.0,192298.63820792735,104371.97014197188,9475.050451300185,9475.050451300185,0.0,1301308
02291,57268.41645891209,86702.0625,1287.4746288074982,9250.0,10832.489658129089,39260.0,10832.489658129089,39260.0,0.0,0.0,29433.646041087908,7962.525371192502,28427.51034187091,28427.51034187091,0.0,1301407
02313,54335.59753478719,174410.0,18024.644803304975,32500.0,8255.931057228083,64731.825,8255.931057228083,56933.325,0.0,7798.5,120074.4024652128,14475.355196695025,56475.893942771916,48677.393942771916,7798.5,1301506
02330,164313.9334081241,178668.45000000004,17380.907488901226,4470.666666666667,13771.472367039405,41217.333333333336,13771.472367039405,41217.333333333336,0.0,0.0,14354.51659187593,-12910.240822234558,27445.86096629393,27445.86096629393,0.0,1301605
02356,55246.33884798171,134612.954,6727.054935519179,24400.0,13387.279208848007,36942.2,13387.279208848007,36006.2,0.0,936.0,79366.61515201829,17672.94506448082,23554.92079115199,22618.92079115199,936.0,1301704
02372,50976.8590128344,80283.1175,6768.438048587991,13750.6175,16275.702482543476,15775.0,15308.992961256017,15525.0,966.7095212874586,250.0,29306.258487165593,6982.179451412009,-500.70248254347644,216.00703874398278,-716.7095212874586,1303601
02399,85102.02146519048,159998.06499999997,30041.07467217496,24700.0,9293.657065957406,36600.0,9293.657065957406,36600.0,0.0,0.0,74896.04353480949,-5341.07467217496,27306.342934042594,27306.342934042594,0.0,1301803
02410,173360.71552802902,162525.47142857144,5680.168851347467,11642.857142857143,70815.36612543376,67326.27142857143,68413.09112578495,63526.27142857143,2402.2749996488046,3800.0,-10835.244099457574,5962.688291509676,-3489.094696862332,-4886.819697213519,1397.7250003511954,1301902
02437,112741.90445565431,94045.15499999998,14591.37912648498,17333.333333333332,23086.351306461656,30455.0,23086.351306461656,30455.0,0.0,0.0,-18696.749455654324,2741.9542068483515,7368.648693538344,7368.648693538344,0.0,1302009
02453,87733.8159463539,59438.25,4248.666275064745,2500.0,14673.992081833461,17235.0,9549.843059179619,17235.0,5124.1490226538435,0.0,-28295.565946353905,-1748.6662750647447,2561.0079181665387,7685.156940820381,-5124.1490226538435,1302108
02470,94092.84625922846,129711.0,16222.180322974478,25666.666666666668,24156.242723000687,10000.0,24156.242723000687,10000.0,0.0,0.0,35618.15374077154,9444.48634369219,-14156.242723000687,-14156.242723000687,0.0,1302207
02496,61959.84525882374,97335.225,7274.231652762365,10000.0,10743.975777398573,23590.0,10743.975777398573,23590.0,0.0,0.0,35375.379741176264,2725.7683472376348,12846.024222601427,12846.024222601427,0.0,1302306
02518,114796.4564683053,265723.69666666666,4720.740305627493,20000.0,31416.52673395097,28207.5,31416.52673395097,25590.833333333332,0.0,2616.6666666666665,150927.24019836134,15279.259694372508,-3209.02673395097,-5825.693400617638,2616.6666666666665,1302405
02534,317562.4923098873,316614.19499999995,38881.73378998645,48500.0,76256.85189459608,82550.83333333333,74454.38741426557,80484.16666666667,1802.4644803304975,2066.6666666666665,-948.2973098873626,9618.26621001355,6293.981438737246,6029.779252401102,264.202186336169,1302504
02550,2990499.2587278476,5300219.357142856,184843.90288937328,466785.7157142857,1045374.6411252939,1857691.4142857143,895011.1826561862,1459426.4314285715,150363.4584691078,398264.98285714287,2309720.0984150087,281941.81282491237,812316.7731604204,564415.2487723853,247901.52438803506,1302603
02577,131643.52440422226,327555.08999999997,5149.898515229993,70034.0,27887.225105881655,133705.5,27216.83706666159,133705.5,670.3880392200645,0.0,195911.5655957777,64884.101484770006,105818.27489411834,106488.6629333384,-670.3880392200645,1302702
02593,61656.31238612713,154483.5,5579.056724832492,19000.0,19697.439130604078,29140.0,19697.439130604078,29140.0,0.0,0.0,92827.18761387287,13420.943275167509,9442.560869395922,9442.560869395922,0.0,1302801
02615,186724.05475923748,372299.995,36693.0269210137,57500.0,72982.51637753818,111831.25,68476.35517671194,94331.25,4506.161200826245,17500.0,185575.94024076252,20806.973078986302,38848.73362246182,25854.894823288065,12993.838799173755,1302900
02631,106598.44138435862,151013.1,7081.110458441241,18000.0,6292.532248296648,44369.375,5648.794933892898,41805.0,643.7373144037491,2564.375,44414.65861564138,10918.88954155876,38076.842751703356,36156.205066107104,1920.6376855962508,1303007
02658,84497.26888254702,147660.75400000002,22438.843530644972,37000.0,5510.759261190038,34436.546,5510.759261190038,34436.546,0.0,0.0,63163.48511745299,14561.156469355028,28925.786738809962,28925.786738809962,0.0,1303106
02674,61476.91352555804,73806.0,2253.080600413122,9600.0,15510.850590558335,28608.333333333332,15510.850590558335,28608.333333333332,0.0,0.0,12329.08647444196,7346.919399586878,13097.482742774997,13097.482742774997,0.0,1303304
02690,268848.3061965338,523924.0333333334,35190.973187404954,33333.333333333336,73083.3256409738,215305.0,70937.5345929613,188805.0,2145.791048012497,26500.0,255075.7271367996,-1857.6398540716182,142221.6743590262,117867.4654070387,24354.208951987504,1303403
02712,71798.16846649816,155177.65,6437.373144037491,7500.0,16353.07357690324,24174.5,16353.07357690324,21674.5,0.0,2500.0,83379.48153350184,1062.6268559625087,7821.42642309676,5321.42642309676,2500.0,1303502
02739,92113.804633557,249931.15,18186.56083131038,46400.0,23222.82361711525,32850.0,23222.82361711525,32850.0,0.0,0.0,157817.34536644298,28213.43916868962,9627.17638288475,9627.17638288475,0.0,1303700
02755,122297.50467221576,164420.5,15932.49853149279,11900.0,18447.902087525443,36130.0,18447.902087525443,36130.0,0.0,0.0,42122.99532778424,-4032.498531492791,17682.097912474557,17682.097912474557,0.0,1303908
02771,61749.00326371171,88795.765,7724.84777284499,15000.0,12712.60945817074,19735.6875,12712.60945817074,15310.6875,0.0,4425.0,27046.76173628829,7275.15222715501,7023.07804182926,2598.0780418292597,4425.0,1304005
02798,98939.23872414994,35629.225,2574.9492576149964,0.0,35399.114919062165,24215.0,35399.114919062165,24215.0,0.0,0.0,-63310.01372414994,-2574.9492576149964,-11184.114919062165,-11184.114919062165,0.0,1304104
02810,97888.47090397238,240533.76499999996,14530.070810827481,38272.875,27025.122438372437,60682.5,19594.554580683445,60057.5,7430.56785768899,625.0,142645.29409602756,23742.80418917252,33657.37756162757,40462.94541931656,-6805.56785768899,1304203
02836,45286.87500669175,47497.71428571428,1039.9039866430564,0.0,5411.7064809979975,7504.342857142858,5411.7064809979975,6982.714285714285,0.0,521.6285714285715,2210.8392790225334,-1039.9039866430564,2092.63637614486,1571.0078047162879,521.6285714285715,1303809
