municipality_id_tse,prefeito_blank_share_cast_2020,prefeito_blank_share_cast_2024,vereador_blank_share_cast_2020,vereador_blank_share_cast_2024,prefeito_invalid_share_cast_2020,prefeito_invalid_share_cast_2024,vereador_invalid_share_cast_2020,vereador_invalid_share_cast_2024,prefeito_null_share_cast_2020,prefeito_null_share_cast_2024,vereador_null_share_cast_2020,vereador_null_share_cast_2024,delta_prefeito_null_share_cast_2024_2020,delta_prefeito_blank_share_cast_2024_2020,delta_prefeito_invalid_share_cast_2024_2020,delta_vereador_null_share_cast_2024_2020,delta_vereador_blank_share_cast_2024_2020,delta_vereador_invalid_share_cast_2024_2020,rolloff_null_share_cast_2020,rolloff_null_share_cast_2024,delta_rolloff_null_share_cast_2024_2020,rolloff_blank_share_cast_2020,rolloff_blank_share_cast_2024,delta_rolloff_blank_share_cast_2024_2020,rolloff_invalid_share_cast_2020,rolloff_invalid_share_cast_2024,delta_rolloff_invalid_share_cast_2024_2020
00450,0.00794912559618442,0.006065200909780136,0.010068892421833599,0.008086934546373515,0.03815580286168521,0.025271670457417236,0.02702702702702703,0.019711902956785442,0.030206677265500796,0.0192064695476371,0.01695813460519343,0.011624968410411928,-0.011000207717863697,-0.0018839246864042827,-0.012884132404267976,-0.005333166194781502,-0.001981957875460084,-0.007315124070241586,-0.013248542660307366,-0.007581501137225171,0.005667041523082195,0.0021197668256491796,0.0020217336365933782,-9.803318905580137e-05,-0.011128775834658183,-0.005559767500631793,0.00556900833402639
00477,0.01996685998342999,0.015113508089803085,0.014298615291992776,0.012416907061331995,0.05037282518641259,0.04164053681173962,0.03988561107766406,0.025774488900037626,0.030405965202982603,0.026527028721936536,0.025586995785671283,0.013357581838705631,-0.003878936481046067,-0.004853351893626906,-0.008732288374672971,-0.012229413946965651,-0.0018817082306607814,-0.014111122177626431,-0.00481896941731132,-0.013169446883230905,-0.008350477465919584,-0.005668244691437214,-0.00269660102847109,0.002971643662966124,-0.010487214108748533,-0.015866047911701993,-0.00537883380295346
00493,0.009640666082383873,0.005350454788657036,0.012708150744960562,0.006777242732298912,0.03418054338299737,0.01729980381665775,0.03242769500438212,0.018548243267344392,0.024539877300613498,0.011949349028000713,0.01971954425942156,0.011771000535045479,-0.012590528272612785,-0.0042902112937268375,-0.01688073956633962,-0.00794854372437608,-0.00593090801266165,-0.013879451737037727,-0.004820333041191938,-0.00017834849295523397,0.004641984548236704,0.0030674846625766885,0.0014267879436418761,-0.0016406967189348124,-0.0017528483786152516,0.0012484394506866413,0.003001287829301893
00515,0.017860430859878474,0.012978257205460982,0.010679432885288161,0.009607281307938649,0.05615908672436015,0.03421540535985168,0.03737801509850856,0.02646216079555031,0.03829865586448168,0.021237148154390696,0.0266985822132204,0.016854879487611663,-0.017061507710090986,-0.0048821736544174925,-0.02194368136450847,-0.009843702725608739,-0.0010721515773495123,-0.010915854302958251,-0.01160007365126128,-0.004382268666779033,0.007217804984482247,-0.007180997974590313,-0.0033709758975223325,0.00381002207706798,-0.01878107162585159,-0.007753244564301369,0.01102782706155022
00531,0.014569000404694455,0.009003001000333445,0.01537838931606637,0.009336445481827277,0.03723188992310805,0.020673557852617538,0.028733306353702956,0.019673224408136045,0.0226628895184136,0.011670556852284094,0.013354917037636584,0.010336778926308769,-0.010992332666129504,-0.00556599940436101,-0.016558332070490515,-0.003018138111327815,-0.006041943834239094,-0.00906008194556691,-0.009307972480777015,-0.0013337779259753255,0.00797419455480169,0.0008093889113719149,0.00033344448149383137,-0.0004759444298780835,-0.008498583569405097,-0.0010003334444814924,0.007498250124923604
00558,0.012045646661031277,0.008770053475935829,0.012045646661031277,0.008128342245989306,0.05536770921386306,0.022459893048128343,0.047548605240912936,0.02181818181818182,0.04332206255283178,0.013689839572192513,0.03550295857988166,0.013689839572192513,-0.02963222298063927,-0.003275593185095448,-0.03290781616573472,-0.021813119007689147,-0.003917304415041971,-0.025730423422731116,-0.007819103972950124,0.0,0.007819103972950124,0.0,-0.0006417112299465233,-0.0006417112299465233,-0.007819103972950124,-0.0006417112299465233,0.007177392743003601
00566,0.014062935115566694,0.010279994589476532,0.013505987190197716,0.012038414716623834,0.04441659704817599,0.025429460300284052,0.03522695627958786,0.02759366968754227,0.0303536619326093,0.015149465710807521,0.02172096908939014,0.015555254970918437,-0.015204196221801778,-0.0037829405260901613,-0.01898713674789194,-0.006165714118471704,-0.0014675724735738818,-0.007633286592045586,-0.008632692843219159,0.0004057892601109156,0.009038482103330074,-0.000556947925368978,0.0017584201271473015,0.0023153680525162795,-0.009189640768588136,0.002164209387258219,0.011353850155846355
00574,0.011106175033318524,0.0071111111111111115,0.014808233377758034,0.010962962962962963,0.03257811343106767,0.021777777777777778,0.03050496075818155,0.025037037037037038,0.02147193839774915,0.014666666666666666,0.015696727380423516,0.014074074074074074,-0.006805271731082483,-0.003995063922207413,-0.010800335653289896,-0.0016226533063494423,-0.003845270414795071,-0.005467923721144512,-0.005775211017325633,-0.0005925925925925925,0.00518261842473304,0.0037020583444395093,0.003851851851851851,0.0001497935074123418,-0.0020731526728861235,0.0032592592592592604,0.005332411932145384
00582,0.010142799946616843,0.013110539845758355,0.015080742025890832,0.007969151670951156,0.03456559455491792,0.0339331619537275,0.03389830508474576,0.02017994858611825,0.02442279460830108,0.02082262210796915,0.01881756305885493,0.012210796915167094,-0.003600172500331931,0.0029677398991415117,-0.0006324326011904191,-0.006606766143687836,-0.007111590354939676,-0.013718356498627512,-0.0056052315494461505,-0.008611825192802056,-0.003006593643355905,0.004937942079273989,-0.0051413881748071984,-0.010079330254081188,-0.0006672894701721596,-0.013753213367609252,-0.013085923897437093
00590,0.009811806337461799,0.009762242166587939,0.009329258484799742,0.007085498346717053,0.036834486086536916,0.030546370650291293,0.030561364001930193,0.020154306408439616,0.027022679749075115,0.020784128483703354,0.021232105517130447,0.013068808061722564,-0.006238551265371761,-4.9564170873860405e-05,-0.006288115436245623,-0.008163297455407883,-0.0022437601380826894,-0.010407057593490577,-0.005790574231944668,-0.00771532042198079,-0.001924746190036122,-0.0004825478526620571,-0.002676743819870886,-0.002194195967208829,-0.0062731220846067234,-0.010392064241851677,-0.004118942157244954
